train_dataset,test_dataset,pheno,num_train,num_test,r_pos_rate,r_sig_ground_truth,r_ground_truth,mae_pos_rate,mae_sig_ground_truth,mae_ground_truth
abcd_1_scans,hbn,age,25,108,0.4838,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,25,137,0.5177,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,25,174,0.5438,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,25,221,0.5723,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,25,281,0.594,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,25,358,0.6134,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,25,455,0.6279,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,25,578,0.6431,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,25,735,0.6502,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,25,935,0.6574,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,25,1189,0.6532,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,25,1201,0.65,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,30,20,0.1882,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,30,25,0.2224,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,30,32,0.2686,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,30,41,0.3215,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,30,52,0.3721,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,30,67,0.4151,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,30,85,0.462,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,30,108,0.5077,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,30,137,0.5397,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,30,174,0.5708,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,30,221,0.5973,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,30,281,0.6137,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,30,358,0.628,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,30,455,0.637,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,30,578,0.6431,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,30,735,0.6487,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,30,935,0.6557,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,30,1189,0.6693,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,30,1201,0.67,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,38,20,0.1888,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,38,25,0.2207,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,38,32,0.2705,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,38,41,0.3283,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,38,52,0.3812,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,38,67,0.4277,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,38,85,0.4761,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,38,108,0.5201,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,38,137,0.5541,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,38,174,0.5791,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,38,221,0.6014,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,38,281,0.6201,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,38,358,0.633,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,38,455,0.645,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,38,578,0.6552,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,38,735,0.6644,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,38,935,0.6761,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,38,1189,0.69,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,38,1201,0.69,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,46,20,0.1755,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,46,25,0.2036,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,46,32,0.2497,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,46,41,0.3022,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,46,52,0.3469,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,46,67,0.3943,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,46,85,0.4354,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,46,108,0.4718,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,46,137,0.5091,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,46,174,0.5329,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,46,221,0.5614,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,46,281,0.5847,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,46,358,0.6081,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,46,455,0.6277,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,46,578,0.6458,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,46,735,0.6607,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,46,935,0.6754,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,46,1189,0.6899,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,46,1201,0.69,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,57,20,0.1867,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,57,25,0.2174,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,57,32,0.2658,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,57,41,0.3167,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,57,52,0.3721,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,57,67,0.4159,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,57,85,0.4626,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,57,108,0.5114,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,57,137,0.5491,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,57,174,0.5835,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,57,221,0.6144,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,57,281,0.6358,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,57,358,0.6583,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,57,455,0.677,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,57,578,0.6896,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,57,735,0.6976,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,57,935,0.7047,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
