train_dataset,pheno,num_train,r_med,r_lower,r_upper,mae_med,mae_lower,mae_upper,p_mae_gt
abcd_3_scans,age,71,0.0544458841722402,-0.0364816529876986,0.156812179729574,6.82838222619895,6.533035164681799,7.391999783719616,
abcd_3_scans,age,87,0.073029044364339,-0.0323410052732205,0.1558006870900557,6.809168333612945,6.487519726794538,7.201643131524043,
abcd_3_scans,age,108,0.0811407543174398,-0.0230693824920765,0.164288224201543,6.804729461568543,6.507003281486035,7.275788760488781,
abcd_3_scans,age,133,0.0915611555889106,-0.0097774956563945,0.1549537475399544,6.822184535714475,6.428864365295928,7.195217585810621,
abcd_3_scans,age,165,0.0916871967855478,0.0024538443092027,0.166205501426483,6.838530026705129,6.48617100249746,7.172107041851009,
abcd_3_scans,age,203,0.0984260220832675,0.0136771228995062,0.1701017496427403,6.847982376371895,6.549524513380351,7.230477834663873,
abcd_3_scans,age,251,0.1089738228280651,0.0087728147242041,0.1718093560764749,6.8397054186887605,6.509572953031806,7.203998650446485,
abcd_3_scans,age,310,0.1123628908868265,0.0255972586394262,0.1914718539547368,6.818651304264954,6.5087735723713225,7.166699312383074,
abcd_3_scans,age,382,0.1272323022854567,0.0470084567376976,0.2045013274187959,6.773164452802104,6.471457004311736,7.1185890867039845,
abcd_3_scans,age,472,0.1332088121787989,0.0435928705044354,0.2117630780400607,6.771246263637124,6.405730028405019,7.095309085718876,
abcd_3_scans,age,583,0.137709369508838,0.0699582044536512,0.2111735307951292,6.715304541704418,6.402198670508809,7.015828134018116,
abcd_3_scans,age,720,0.1543622049350421,0.0866735226315784,0.2174480748959776,6.60940253645272,6.357528167887631,6.971549440159007,
abcd_3_scans,age,888,0.1586120226760227,0.0964650210715676,0.2181126957677453,6.574711113487539,6.364245941457605,6.8793165094633135,
abcd_3_scans,age,1097,0.1701941587377182,0.0952829152946157,0.240186534291567,6.539822720958177,6.288111493422799,6.790593800903618,
abcd_3_scans,age,1354,0.1773581796700415,0.1026612684967668,0.244412700523815,6.513295639830172,6.2615815903649175,6.788028697120389,
abcd_3_scans,age,1672,0.1818409389438449,0.1138850134890851,0.2614300460756358,6.4833105729210985,6.236741776709781,6.736551740289438,
abcd_3_scans,age,2064,0.1838405241703897,0.1159262884991993,0.2579046499040137,6.473115870420259,6.264925043826356,6.721926204737042,
abcd_3_scans,age,2548,0.1926074259711583,0.130623542383907,0.2611418151134045,6.475179190631387,6.268544910078061,6.713452498644572,
abcd_3_scans,age,3146,0.1935880971990299,0.1429032751866098,0.2503563144407248,6.463271221788592,6.259635780846288,6.695853264259325,
abcd_4_scans,age,20,0.0362234413347434,-0.0618630995875548,0.1209752366197538,6.739253375674042,6.475203934731516,7.263343977900642,
abcd_4_scans,age,25,0.0408315224719421,-0.0621781011980103,0.1450279771551975,6.769069398420829,6.43706326454041,7.127359784487204,
abcd_4_scans,age,30,0.0420152717306533,-0.0574130718705621,0.127372572218648,6.794204495426056,6.475513781077686,7.145928814689967,
abcd_4_scans,age,38,0.0432186336781351,-0.0506996852739586,0.1385945409929798,6.7816767446331845,6.463386705167332,7.195969669430359,
abcd_4_scans,age,46,0.0493926700318531,-0.0444622338183657,0.1434331643111986,6.832194769111994,6.482133595831892,7.249012007869404,
abcd_4_scans,age,57,0.0552923556749608,-0.0307063089746507,0.1521786726296164,6.816937154882906,6.475838916754026,7.337408313510697,
abcd_4_scans,age,71,0.0667101222754737,-0.0267283956034793,0.1707180304754653,6.821029504167496,6.507495357319213,7.3610186970852975,
abcd_4_scans,age,87,0.0765844189227338,-0.0323064593088337,0.1686635868732111,6.80505195082692,6.505307856885893,7.283627659273242,
abcd_4_scans,age,108,0.0833789078540834,-0.0017195920508417,0.1721154610004693,6.810865599055502,6.493744714010371,7.206315725607094,
abcd_4_scans,age,133,0.0889505998768936,0.0208611191293158,0.1762911912469763,6.813790960641947,6.464109247334367,7.13017356717627,
abcd_4_scans,age,165,0.0950862969931912,0.0140835901929189,0.1719338304654675,6.81782262444774,6.469761821364755,7.104774058381556,
abcd_4_scans,age,203,0.109219460022336,0.0150560464832999,0.1848407357925069,6.816029625576136,6.4991275096344925,7.147446186885687,
abcd_4_scans,age,251,0.1244901317158663,0.0227357774973777,0.1985797765250355,6.812466120920778,6.487848730326766,7.119805153344102,
abcd_4_scans,age,310,0.1226553673070266,0.0403694939564989,0.2149995889822375,6.791476526615542,6.422518939886904,7.1116342267717645,
