train_dataset,pheno,num_train,train_seed,r_internal,q2_internal
abcd,attn,27,25,0.0095989694561189,-0.1797877827361389
abcd,attn,27,26,0.0649445202560009,-0.0014086768191718
abcd,attn,27,27,0.0588400020960069,-0.0221035935423554
abcd,attn,27,28,0.0992923461651729,0.0095432414779906
abcd,attn,27,29,-0.0359869162109463,-0.0617637051585431
abcd,attn,27,30,-0.0149190016612995,-0.0227462303096539
abcd,attn,27,31,0.0647068439904225,-0.0018011671685926
abcd,attn,27,32,-0.0022033044969065,-0.0127903369218671
abcd,attn,27,33,-0.0051168172380482,-0.0058823587831737
abcd,attn,27,34,-0.0086823932688279,-0.0108608607827795
abcd,attn,27,35,0.0566758169772472,-0.1268582865534058
abcd,attn,27,36,0.0657777569258025,-0.0109868444265395
abcd,attn,27,37,-0.0082434684772291,-17.405498000835355
abcd,attn,27,38,-0.0172803543920173,-0.0173140289872373
abcd,attn,27,39,-0.0228747929208421,-0.1070788841517611
abcd,attn,27,40,-0.0032522596349201,-0.0051261714243926
abcd,attn,27,41,0.0562284627136364,-0.0671900215636627
abcd,attn,27,42,-0.066254387235375,-0.1385639119111996
abcd,attn,27,43,-0.006931510150756,-0.0619586007395323
abcd,attn,27,44,0.0818133968335716,-0.0393322697084208
abcd,attn,27,45,-0.0369299160569464,-0.1124897506126041
abcd,attn,27,46,-0.0037316895679844,-0.0115840675370544
abcd,attn,27,47,0.0059771299043456,-0.0328803131869437
abcd,attn,27,48,0.0700790408674559,-0.0130966185423639
abcd,attn,27,49,-0.0663010506214357,-0.0346074414206609
abcd,attn,27,50,-0.008260511581473,-0.0124900180990334
abcd,attn,27,51,0.0913095601464878,-0.0944479689912005
abcd,attn,27,52,-0.0006277032995178,-0.033353681583071
abcd,attn,27,53,0.0031750689896639,-0.0213054385738418
abcd,attn,27,54,0.0718791639305377,-0.012276323000405
abcd,attn,27,55,-0.0374608427341101,-0.0284694976736916
abcd,attn,27,56,-0.0090038335912496,-0.0077862172242879
abcd,attn,27,57,0.0618603418463142,-0.0240087661607151
abcd,attn,27,58,-0.0151043416119975,-0.0134806165015013
abcd,attn,27,59,0.0422759549254882,-0.0148421712043365
abcd,attn,27,60,0.0271125067023057,-0.0021206237958852
abcd,attn,27,61,0.0062348379691656,-0.0042760230136313
abcd,attn,27,62,-0.083814861447421,-0.1664774586916242
abcd,attn,27,63,0.0471049821703571,-0.0463732315180063
abcd,attn,27,64,-0.0318563124219851,-0.0375879214759002
abcd,attn,27,65,-0.0020703031148834,-0.0438993681912889
abcd,attn,27,66,-0.0217832588636488,-0.0143371227234667
abcd,attn,27,67,0.0227630887263269,-0.0340043017366047
abcd,attn,27,68,0.0744036899868876,-0.0029217796582008
abcd,attn,27,69,0.0424072441908981,-0.0026908102906564
abcd,attn,27,70,0.0377774967187585,-0.0622809038315399
abcd,attn,27,71,-0.0098488382412431,-0.0769030891889641
abcd,attn,27,72,0.0643512088952853,-0.0102192077891893
abcd,attn,27,73,0.0057327913470302,-0.0434302248732185
abcd,attn,27,74,0.0309004629401177,-0.0078042731931811
abcd,attn,27,75,-0.0569921495985301,-0.0239190349724514
abcd,attn,27,76,-0.0246517474739775,-0.003416446742289
abcd,attn,27,77,0.0753215180437509,-0.0305067526651103
abcd,attn,27,78,0.0194143021707298,-0.0007111530368952
abcd,attn,27,79,-0.0010079275190231,-0.1713202378250915
abcd,attn,27,80,-0.036440280571826,-0.0546385659145058
abcd,attn,27,81,0.0183839755833801,-0.0054297742972719
abcd,attn,27,82,0.0175882418394976,-0.0128745666524303
abcd,attn,27,83,-0.0626855853163213,-0.1113814077206047
abcd,attn,27,84,-0.004134152165085,-0.0831430316143864
abcd,attn,27,85,0.0178497583507855,-0.2323242195208998
abcd,attn,27,86,-0.1172642598613199,-0.084554052613142
abcd,attn,27,87,-0.0164753530521064,-0.2085578339810059
abcd,attn,27,88,-0.0351380128073362,-0.017060900828784
abcd,attn,27,89,-0.0463621928983524,-0.0605993596487921
abcd,attn,27,90,0.0625354524744366,-0.002282113679638
abcd,attn,27,91,0.0882509248310956,-0.0444208721338579
abcd,attn,27,92,0.0246181521025225,-0.0278929211571261
abcd,attn,27,93,-0.0092760524156078,-0.173264181947359
abcd,attn,27,94,0.0750369447346183,-0.0682414410975333
abcd,attn,27,95,-0.0114519779040123,-0.2023372749191967
abcd,attn,27,96,0.0371940087619887,-0.2347668019070412
abcd,attn,27,97,-0.0168772409165702,-0.0641565817973341
abcd,attn,27,98,-0.016727982129031,-0.0063641869264401
abcd,attn,27,99,0.0360486480516988,-0.1593385814470569
abcd,attn,36,0,-0.0098971424725054,-0.0107542385219256
abcd,attn,36,1,0.0037943146403959,-0.0043857595203278
abcd,attn,36,2,-0.0486920355853941,-0.0464066601753014
abcd,attn,36,3,0.025546129371413,-0.0295640675662793
abcd,attn,36,4,-0.0214636297186109,-0.0290131777598319
abcd,attn,36,5,-0.0044711574293549,-0.0110533816123488
abcd,attn,36,6,-0.0355018772752049,-0.0201940737180885
abcd,attn,36,7,0.0024977634756567,-0.0113861646138346
abcd,attn,36,8,0.09002739771626,-0.0221401140267514
abcd,attn,36,9,0.0504151939869892,-0.0807088278109706
abcd,attn,36,10,0.0069558053851048,-0.0039875679035037
abcd,attn,36,11,0.032286609335831,-0.0743112832858414
abcd,attn,36,12,0.0379102272979517,-0.0766321232413749
abcd,attn,36,13,0.0206252422480725,-0.0492553729885598
abcd,attn,36,14,0.0125839249759855,-0.0291232439787407
abcd,attn,36,15,0.0105519795921922,-0.0175286489885542
abcd,attn,36,16,-0.0407948689867214,-0.0176230346022268
abcd,attn,36,17,0.0655733497920863,-0.0873925245607278
abcd,attn,36,18,0.0207281437695778,-0.1679280110670042
abcd,attn,36,19,-0.0061539018625859,-0.0042419433839584
abcd,attn,36,20,-0.0204375743461459,-0.0344419804644366
abcd,attn,36,21,-0.0210853748146419,-0.0985331213428806
abcd,attn,36,22,0.0161656891095852,-0.0291548480268264
abcd,attn,36,23,-0.0425226072765536,-0.0261917495157097
abcd,attn,36,24,-0.064282426463904,-0.2268096103204626
abcd,attn,36,25,-0.0015027497114112,-0.1306716614583458
abcd,attn,36,26,0.0558023075998301,0.0015559882508008
abcd,attn,36,27,0.0654040759327919,-0.0090306001710744
abcd,attn,36,28,0.0826965835552876,0.005925972620472
abcd,attn,36,29,-0.024445342201508,-0.0211001071215692
abcd,attn,36,30,-0.0350434778020894,-0.0228348079087421
abcd,attn,36,31,0.0495125823161351,-0.0192398557970314
abcd,attn,36,32,-0.0136476883370589,-0.1792219762376936
abcd,attn,36,33,0.0240129885003787,-0.001040960101539
abcd,attn,36,34,0.0107490678996855,-0.0064246885843246
abcd,attn,36,35,-0.0318433497122511,-0.015393021194727
abcd,attn,36,36,0.060004079436776,0.0034753482246661
abcd,attn,36,37,0.0217749776814006,-0.1720812418199497
abcd,attn,36,38,-0.0265383133441836,-0.0024654647209985
abcd,attn,36,39,-0.0478863732157428,-0.0444572828292229
abcd,attn,36,40,0.0436866480793217,-0.0037164176279591
abcd,attn,36,41,0.0482754466527882,-0.0416535731509402
abcd,attn,36,42,0.0261504164701616,-0.1008285291589554
abcd,attn,36,43,0.0004254151401753,-0.0325118177051328
abcd,attn,36,44,0.0684296716073912,-0.0366765117153844
abcd,attn,36,45,-0.037501622547495,-0.011205631335077
abcd,attn,36,46,-0.0429170922106774,-0.0352759459608689
abcd,attn,36,47,-0.0009026451062773,-0.0039655840153274
abcd,attn,36,48,0.0500983727460152,-0.0010011283339428
abcd,attn,36,49,-0.0046046339651659,-0.0029457059281288
abcd,attn,36,50,-0.0069330721544527,-0.00651050366287
abcd,attn,36,51,0.0834123518930316,-0.0682368338233831
abcd,attn,36,52,0.0144799159930553,-0.0049576157688671
abcd,attn,36,53,0.0353745345073422,0.0005637865475963
abcd,attn,36,54,0.0299012930399394,-0.0056741334093259
abcd,attn,36,55,-0.0098701670980346,-0.0059941929691016
abcd,attn,36,56,0.003594059849591,-0.00596210152821
abcd,attn,36,57,0.1185820384777674,-0.0201812497648188
abcd,attn,36,58,0.0010110034597954,-0.0093948014900484
abcd,attn,36,59,0.0439545038897895,-0.0310048962713669
abcd,attn,36,60,0.0316708429315227,-0.0022265735962594
abcd,attn,36,61,0.0113049645344679,-0.0076762761267534
abcd,attn,36,62,-0.065832495727242,-0.1469775188365867
abcd,attn,36,63,0.0389289898388357,-0.0466690757600352
abcd,attn,36,64,-0.0581850535232729,-0.0174444117660175
abcd,attn,36,65,0.0041532882471483,-0.031569343322809
abcd,attn,36,66,0.0012301058830256,-0.0261731452348208
abcd,attn,36,67,0.0124283341122192,-0.0713639407964372
abcd,attn,36,68,0.0468927795103365,-0.006630751835384
abcd,attn,36,69,0.0203536244500274,-0.0117806775433053
abcd,attn,36,70,-0.0074617472156577,-0.0196842388245823
abcd,attn,36,71,-0.0075642131982961,-0.0466541683618026
abcd,attn,36,72,0.0614537862777745,-0.0612404747171779
abcd,attn,36,73,0.0666815937489237,-0.0345937111886516
abcd,attn,36,74,-0.0207026768253236,-0.0075573050846193
abcd,attn,36,75,-0.0518298798736995,-0.1838996623387856
abcd,attn,36,76,-0.0392863225166202,-0.0113377084395982
abcd,attn,36,77,0.0506185438830278,-0.0146784093915177
abcd,attn,36,78,0.0410189830377555,-0.0437670870050619
abcd,attn,36,79,0.0196278525947779,-0.1566567018836762
abcd,attn,36,80,0.0263609125613761,-0.0024375681223343
abcd,attn,36,81,-0.0087267185864045,-0.0325872558236814
abcd,attn,36,82,0.0391405611901975,0.0014994093561218
abcd,attn,36,83,-0.1010018028540776,-0.2130134447488585
abcd,attn,36,84,-0.0114570897865151,-0.0352197411722414
abcd,attn,36,85,0.068381076726027,-0.2040781562471028
abcd,attn,36,86,-0.0610603317632454,-0.0387661956415414
abcd,attn,36,87,0.0599443869116821,-0.0541158530128436
abcd,attn,36,88,-0.0328896213097325,-0.026880595419658
abcd,attn,36,89,-0.0006529418958927,-0.0316476418376616
abcd,attn,36,90,0.063316862049801,-0.137792077177695
abcd,attn,36,91,-0.0436180356595949,-0.0621734113888443
abcd,attn,36,92,0.0058691549517457,-0.0324519579959678
abcd,attn,36,93,-0.0092825226559975,-0.1808343183885636
abcd,attn,36,94,0.0772039080529806,-0.17983040424806
abcd,attn,36,95,-0.033358096561161,-0.1240476329452475
abcd,attn,36,96,0.021028233165399,-0.0612825252977582
abcd,attn,36,97,-0.060647043059087,-0.0529257048530504
abcd,attn,36,98,-0.0564212541451301,-0.2765946565670203
abcd,attn,36,99,0.0303793245356639,-0.3275860591679969
abcd,attn,48,0,0.0528328151602975,0.0018038386995981
abcd,attn,48,1,0.0186072406805549,-0.0063724566425771
abcd,attn,48,2,-0.0119848766200923,-0.008309488165892
abcd,attn,48,3,0.040140017312071,-0.213220636626177
abcd,attn,48,4,0.0165595255165969,-0.0239035029089482
abcd,attn,48,5,-0.0036729254538809,-0.0236175401642821
abcd,attn,48,6,0.0160630718070548,-0.001192317815277
abcd,attn,48,7,-0.0279356741130191,-0.0178969223387488
abcd,attn,48,8,0.0819340576347736,-0.0206236999534983
abcd,attn,48,9,0.0654261183987823,0.0035247950815983
abcd,attn,48,10,0.0086362748823199,-0.0358680108013891
abcd,attn,48,11,0.0168950939284203,-0.1380933885708817
abcd,attn,48,12,0.0440467109781333,-0.1620480605038947
abcd,attn,48,13,0.0322123681797581,-0.0282742604698222
abcd,attn,48,14,-0.0289843671115539,-0.0129922452192787
abcd,attn,48,15,0.0371655716188236,-0.0004465254753907
abcd,attn,48,16,-0.0329687019418099,-0.0204332343530775
abcd,attn,48,17,0.0238483747600643,-0.1298885600412429
abcd,attn,48,18,0.0092223933802949,-0.0349686251684178
abcd,attn,48,19,-0.026978075616563,-0.0078923339239476
abcd,attn,48,20,-0.0234023275810734,-0.0375553290461314
abcd,attn,48,21,-0.0340124683886052,-0.1134612303347788
abcd,attn,48,22,0.0238720488535252,-0.0465882041908032
abcd,attn,48,23,-0.0084504333933285,-0.0080539207843568
abcd,attn,48,24,-0.0311054384007588,-0.1900348815633128
abcd,attn,48,25,-0.0069540288865722,-0.0596155627876919
abcd,attn,48,26,0.0724763839145768,-0.0517624380961523
abcd,attn,48,27,0.0769313418608805,0.0058885347204673
abcd,attn,48,28,0.0183842707260559,-0.0108678555023886
abcd,attn,48,29,-0.027839517521667,-0.0091017362224463
abcd,attn,48,30,-0.0553555026284966,-0.0387415196714262
abcd,attn,48,31,0.0869139496280992,-0.163596188080269
abcd,attn,48,32,0.017627749480683,-0.0966608201366574
abcd,attn,48,33,0.0090123654455547,-0.0033846638877124
abcd,attn,48,34,-0.0068855329336476,-0.0328753265022112
abcd,attn,48,35,-0.0341787513515686,-0.1381899504309471
abcd,attn,48,36,0.0549106073812632,-0.0364076212167263
abcd,attn,48,37,0.0319396739431041,-0.0078274529945474
abcd,attn,48,38,0.0230442636607448,-0.0077723645289271
abcd,attn,48,39,-0.00892314726764,-0.0470029684435351
abcd,attn,48,40,0.0439861448370385,-0.0054355627698401
abcd,attn,48,41,0.0645800287582932,-0.0872663814945229
abcd,attn,48,42,-0.0059807885000118,-0.0934206926860494
abcd,attn,48,43,0.0151440251804455,-0.0240781331038431
abcd,attn,48,44,0.0125522752822681,-0.0677003507402931
abcd,attn,48,45,-0.0316159429718174,-0.1405137843197808
abcd,attn,48,46,-0.0046551021218661,-0.0154511379047661
abcd,attn,48,47,0.0349188026788832,0.0002366936660964
abcd,attn,48,48,0.0445911116792191,-0.0073196283094285
abcd,attn,48,49,-0.0170106276365674,-0.008082850761075
abcd,attn,48,50,0.0381125844362473,-0.1123454717781409
abcd,attn,48,51,0.0909393240334669,-0.1110867361042766
abcd,attn,48,52,-0.007650802925172,-0.0220035875738149
abcd,attn,48,53,0.0540934466244545,-0.0454109634203308
abcd,attn,48,54,0.0274629796532681,-0.0024066228833121
abcd,attn,48,55,-0.0219078173761334,-0.0108648448101043
abcd,attn,48,56,-0.008237531099278,-0.0223719864897951
abcd,attn,48,57,0.0364863699055982,-0.0075588468158978
abcd,attn,48,58,0.016991265536389,-0.0085355558177446
abcd,attn,48,59,0.0144191565891847,-0.0581378072545881
abcd,attn,48,60,0.0493884129883233,-0.0097249382325583
abcd,attn,48,61,0.0243609695547026,-0.0130795417182001
abcd,attn,48,62,-0.0250523686948668,-0.0446944991467348
abcd,attn,48,63,0.0532094731133277,0.0013566608958945
abcd,attn,48,64,-0.0433489643988683,-0.0328233111920215
abcd,attn,48,65,0.0151105433039778,-0.045232197821736
abcd,attn,48,66,0.0092437073886359,-0.0057249688735487
abcd,attn,48,67,-0.0329515258779868,-0.0447108135854394
abcd,attn,48,68,0.057853090718136,-0.0070895209915446
abcd,attn,48,69,-0.0003157751370725,-0.0105669367375609
abcd,attn,48,70,0.0104261652430653,-0.028398263363826
abcd,attn,48,71,-0.0059572830903373,-0.0291102900564801
abcd,attn,48,72,0.0243502673741148,-0.2958571926768452
abcd,attn,48,73,0.0670537760530239,-0.0316384526425939
abcd,attn,48,74,-0.0543998640687376,-0.0094163063876084
abcd,attn,48,75,-0.0575715968133638,-0.0571527463473204
abcd,attn,48,76,0.0051079937688534,-0.0053159207515509
abcd,attn,48,77,0.0416583211325933,-0.0191846244908648
abcd,attn,48,78,0.0434148235724221,-0.0598263413926047
abcd,attn,48,79,-0.008315984188246,-0.0929749684888561
abcd,attn,48,80,0.0014822862858101,-0.0036309397100067
abcd,attn,48,81,-0.0069094125407973,-0.0348575731451812
abcd,attn,48,82,0.0457374296390369,0.0012844462474104
abcd,attn,48,83,-0.0626094735434073,-0.0386976396052851
abcd,attn,48,84,-0.0424981283270618,-0.0262848769527432
abcd,attn,48,85,0.014840055416739,-0.1914391652442184
abcd,attn,48,86,-0.0370945099322882,-0.0217198105851861
abcd,attn,48,87,0.043848674222097,-0.0108195701258868
abcd,attn,48,88,0.0078098170847625,-0.1096138724963811
abcd,attn,48,89,0.016713626951019,-0.106407920347326
abcd,attn,48,90,-0.0092922264400053,-0.1659215189074987
abcd,attn,48,91,-0.0276858498018435,-0.0472067357619783
abcd,attn,48,92,-0.0126536074813053,-0.1478291222245182
abcd,attn,48,93,0.0102917048320071,-0.0065516744654006
abcd,attn,48,94,0.0691572153211987,-0.1392827915954613
abcd,attn,48,95,0.0197775152651002,-0.1273690492516404
abcd,attn,48,96,0.0529664454831311,-0.0124247653123603
abcd,attn,48,97,-0.0134177022443731,-0.0425513943697903
abcd,attn,48,98,-0.0611272851432138,-0.15557155140046
abcd,attn,48,99,0.0981139865462027,-0.0072997876172447
abcd,attn,64,0,0.0515050425988411,-0.0019606202467556
abcd,attn,64,1,0.0183955170641321,-0.0151185754377702
abcd,attn,64,2,-0.0039741565493427,-0.023904419477259
abcd,attn,64,3,0.0554631192557823,-0.015890345081287
abcd,attn,64,4,-0.0155373397885267,-0.0376592714294243
abcd,attn,64,5,0.0087175246521982,-0.0557479169185641
abcd,attn,64,6,0.0114869185175383,-0.0955368941420387
abcd,attn,64,7,-0.0338981674965698,-0.0314888860909685
abcd,attn,64,8,0.0750265327428838,-0.0439326209591599
abcd,attn,64,9,0.0459534486641253,-0.0063260402951395
abcd,attn,64,10,0.007139565857321,-0.0311315027025442
abcd,attn,64,11,0.0218069253283644,-0.2236542093818216
abcd,attn,64,12,0.0567486185279996,-0.0977432228969783
abcd,attn,64,13,0.037368922244008,-0.1140262390310649
abcd,attn,64,14,-0.0156011108839391,-0.1536136951151965
abcd,attn,64,15,0.0138869098070471,-0.0030781347808834
abcd,attn,64,16,-0.0446539704403767,-0.2020923590600276
abcd,attn,64,17,0.0379781473359491,-0.0150304795578866
abcd,attn,64,18,-0.0387887224541489,-0.0404720380134422
abcd,attn,64,19,-0.0598215259880692,-0.124655290477109
abcd,attn,64,20,0.002426855658822,-0.0288090424962363
abcd,attn,64,21,0.0089205081899218,-0.0928627229332494
abcd,attn,64,22,-0.0178763888634069,-0.0179227076548809
abcd,attn,64,23,0.007816633675993,-0.0132043201885718
abcd,attn,64,24,-0.0305013801861858,-0.0274661166750325
abcd,attn,64,25,-0.0351300797678268,-0.0551461930097514
abcd,attn,64,26,0.05906397558591,-0.002599000904417
abcd,attn,64,27,0.0381869369408768,0.0005816564965974
abcd,attn,64,28,0.0216332484308719,-0.0087955193869335
abcd,attn,64,29,0.0060693742840245,-0.0220963646132021
abcd,attn,64,30,-0.0595901168678183,-0.0487818505809762
abcd,attn,64,31,0.0366599486282979,-0.2261306377891838
abcd,attn,64,32,0.0322484124446883,-0.0021954310009166
abcd,attn,64,33,0.0383653704214201,-0.0185049266305754
abcd,attn,64,34,0.0383027576327055,-0.0877940440300759
abcd,attn,64,35,-0.0260623656359653,-0.0097657665148285
abcd,attn,64,36,0.0385641898239681,-0.020366991823183
abcd,attn,64,37,0.0239087293859596,-0.1848586799827438
abcd,attn,64,38,0.037160310929351,-0.0005536198449347
abcd,attn,64,39,0.0223389880776506,-0.0145537873944778
abcd,attn,64,40,0.0360418674212695,-0.2026181376477718
abcd,attn,64,41,0.0584247370377754,-0.1207615488744711
abcd,attn,64,42,-0.0003931765047385,-0.015410085980303
abcd,attn,64,43,0.0484509593978701,-0.0300450525800868
abcd,attn,64,44,0.0096216496859147,-0.0330089614876296
abcd,attn,64,45,-0.0137114363751304,-0.1157745370858536
abcd,attn,64,46,0.0277431412192361,-0.0152605161683505
abcd,attn,64,47,0.0734112421165089,0.0053421902732205
abcd,attn,64,48,0.0519186272587535,-0.0509022602870279
abcd,attn,64,49,0.0119761266549342,-0.0072215999124929
abcd,attn,64,50,0.0456062237777911,-0.0186262946064963
abcd,attn,64,51,0.0611881412194849,-0.1557829718922767
abcd,attn,64,52,-0.0362224117708831,-0.0255276452724513
abcd,attn,64,53,0.0283034219993398,-0.0740270118677728
abcd,attn,64,54,0.0203549220388235,-0.0173755251610421
abcd,attn,64,55,-0.0295112281830559,-0.0116566771066153
abcd,attn,64,56,0.0142401402992864,-0.1096332385169149
abcd,attn,64,57,0.0079344327663573,-0.0106018491302424
abcd,attn,64,58,0.0264057491314469,-0.0097795268556011
abcd,attn,64,59,0.0236184983034331,-0.0524833325923632
abcd,attn,64,60,-0.0084838443674204,-0.145363079476789
abcd,attn,64,61,-0.0063225382089773,-0.0162407886341811
