train_dataset,pheno,num_train,train_seed,r_internal,q2_internal
abcd,mr_scaled,36,6,0.0670633758911441,0.0030378492148686
abcd,mr_scaled,36,7,-0.0534293871119503,-0.0263910656349832
abcd,mr_scaled,36,8,0.0700485606473836,-0.0547964133485685
abcd,mr_scaled,36,9,0.0581645005691508,-0.0445053373883621
abcd,mr_scaled,36,10,0.0296984149922993,-0.0043698364453128
abcd,mr_scaled,36,11,-0.0539275272237249,-0.0147436194702126
abcd,mr_scaled,36,12,0.0888787038204746,0.0009013008043373
abcd,mr_scaled,36,13,0.0824119319646492,0.0047301003682045
abcd,mr_scaled,36,14,0.0155243982580087,-0.0354599040645053
abcd,mr_scaled,36,15,0.0478643829214386,-0.0624993465895036
abcd,mr_scaled,36,16,-0.0298284749837239,-0.0325510722147044
abcd,mr_scaled,36,17,-0.0138705842546345,-0.03560417520164
abcd,mr_scaled,36,18,0.0494442285105647,-0.0072625094731515
abcd,mr_scaled,36,19,0.0792126936762384,-0.0190033269252609
abcd,mr_scaled,36,20,0.0984489382137449,-0.0104522455150684
abcd,mr_scaled,36,21,0.065300499364013,0.0011055899397668
abcd,mr_scaled,36,22,0.0427189105084938,-0.0504052583047143
abcd,mr_scaled,36,23,0.0384081374688617,-0.0646423274886911
abcd,mr_scaled,36,24,0.0608344373531524,-0.0416200173264167
abcd,mr_scaled,36,25,0.0445347980168286,-0.0875724699942952
abcd,mr_scaled,36,26,-0.0416631823697688,-0.0075022811760052
abcd,mr_scaled,36,27,-0.0361782553972227,-0.0178599946450401
abcd,mr_scaled,36,28,0.063285639015717,-0.1118570256986675
abcd,mr_scaled,36,29,0.0384743507144361,-0.0294457284039486
abcd,mr_scaled,36,30,-0.0997142531389125,-0.0144451595016406
abcd,mr_scaled,36,31,-0.1079865709431014,-0.0896955503417893
abcd,mr_scaled,36,32,-0.0187696828763333,-0.075083244548004
abcd,mr_scaled,36,33,-0.0363663624362917,-0.1091935402992392
abcd,mr_scaled,36,34,-0.0673401664886639,-0.4242506967642649
abcd,mr_scaled,36,35,0.0352255506120844,-0.0956710622699805
abcd,mr_scaled,36,36,0.0181421093772959,-0.0472959766493721
abcd,mr_scaled,36,37,0.0169027145015414,-0.0079693999051648
abcd,mr_scaled,36,38,0.0148416972635269,-0.0022343903298849
abcd,mr_scaled,36,39,0.0981940347560174,-0.1200837303231945
abcd,mr_scaled,36,40,-0.0188213840618622,-0.0782929204781106
abcd,mr_scaled,36,41,0.0809773931723635,0.0032472386110216
abcd,mr_scaled,36,42,0.0852562687458937,0.0053726109318301
abcd,mr_scaled,36,43,0.1077056495476253,-0.145608523523111
abcd,mr_scaled,36,44,0.1180709409418822,-0.0290468505456242
abcd,mr_scaled,36,45,-0.0380685727618655,-0.0136945148856748
abcd,mr_scaled,36,46,0.1033529591398612,-0.050479759169542
abcd,mr_scaled,36,47,0.0488539580108078,-0.0448698229811039
abcd,mr_scaled,36,48,0.0787220396348608,0.0039993137525831
abcd,mr_scaled,36,49,0.0589209958291783,-0.1220456652993031
abcd,mr_scaled,36,50,0.0324339601650603,-0.0676299406954945
abcd,mr_scaled,36,51,-0.0192373426383382,-0.0155859563706024
abcd,mr_scaled,36,52,0.0693392505673286,-0.0349363694490754
abcd,mr_scaled,36,53,0.0425241114005286,-0.0494697682453106
abcd,mr_scaled,36,54,-0.0246646486103634,-0.0094569322175359
abcd,mr_scaled,36,55,-0.0433329273839985,-0.0194914364300595
abcd,mr_scaled,36,56,0.0581564199866122,0.0032410274678121
abcd,mr_scaled,36,57,0.1013924235092576,-0.0291585814194665
abcd,mr_scaled,36,58,-0.0380992242064494,-0.0340572476619858
abcd,mr_scaled,36,59,0.0654145594162929,-0.0006544043756055
abcd,mr_scaled,36,60,0.0283191670643007,-0.0942221219200216
abcd,mr_scaled,36,61,0.0219086943705044,-0.0331307734790493
abcd,mr_scaled,36,62,0.0886783934060424,-0.0027441788299653
abcd,mr_scaled,36,63,-0.0054103751344182,-0.0509520266794212
abcd,mr_scaled,36,64,0.0325360251367604,-0.0062027480197024
abcd,mr_scaled,36,65,0.0902494025569096,-0.0135459967026407
abcd,mr_scaled,36,66,0.0269264071047641,-0.0182164472856589
abcd,mr_scaled,36,67,-0.0630237912471803,-0.017109487109445
abcd,mr_scaled,36,68,0.0832627743922914,-0.1492717048319132
abcd,mr_scaled,36,69,0.0320573731850046,-0.0054114504811277
abcd,mr_scaled,36,70,0.0906469835843143,-0.001959169036926
abcd,mr_scaled,36,71,0.0441599285494544,0.0018745732919744
abcd,mr_scaled,36,72,-0.0649013514487141,-0.0673756494346415
abcd,mr_scaled,36,73,-0.0151258293077079,-0.0049966832131658
abcd,mr_scaled,36,74,0.0344044565211417,-0.2176534341231024
abcd,mr_scaled,36,75,0.0446094968488149,0.0016932335343402
abcd,mr_scaled,36,76,-0.0160497931150141,-0.0340599218441242
abcd,mr_scaled,36,77,0.066170556766266,-0.0200388641344009
abcd,mr_scaled,36,78,0.0486864198422208,-0.0383084616219502
abcd,mr_scaled,36,79,0.0857561829503148,-0.0044139259045976
abcd,mr_scaled,36,80,-0.0277663790799798,-0.0296461628876216
abcd,mr_scaled,36,81,0.010481227589149,-0.0542992629035821
abcd,mr_scaled,36,82,-0.0259747523832319,-0.0256313983931215
abcd,mr_scaled,36,83,0.0913483469175793,-0.0187301291485941
abcd,mr_scaled,36,84,-0.0572252771245558,-0.0075049034212684
abcd,mr_scaled,36,85,0.0019803416924229,-0.004658416521067
abcd,mr_scaled,36,86,0.0024441406852732,-0.0065339153841796
abcd,mr_scaled,36,87,-0.0081575549926749,-0.009338445546114
abcd,mr_scaled,36,88,0.0002414137478772,-0.0137548962532689
abcd,mr_scaled,36,89,-0.0085797995701926,-0.0437025834672406
abcd,mr_scaled,36,90,-0.1193062358146123,-0.0369034490451296
abcd,mr_scaled,36,91,0.0822011702010197,0.0047482020065364
abcd,mr_scaled,36,92,-0.0550248122903268,-0.1133249297540364
abcd,mr_scaled,36,93,0.0359106242477253,-0.0647531974917958
abcd,mr_scaled,36,94,0.1026577717073967,-0.0928820458560504
abcd,mr_scaled,36,95,-0.0028541079225397,-0.0066536011476519
abcd,mr_scaled,36,96,-0.0733680960619279,-0.135686388948667
abcd,mr_scaled,36,97,0.0540250826641033,0.0020480054902534
abcd,mr_scaled,36,98,0.0334333405800224,-0.1803726997504422
abcd,mr_scaled,36,99,-0.02899317770873,-0.0030149889255108
abcd,mr_scaled,48,0,0.1009038697243574,-0.0599509802842452
abcd,mr_scaled,48,1,-0.0218388190299503,-0.0042065781948659
abcd,mr_scaled,48,2,0.083434599141754,-0.0820363026662875
abcd,mr_scaled,48,3,-0.0389525859014063,-0.0110181205711397
abcd,mr_scaled,48,4,0.0534855682419665,-0.1111143635242912
abcd,mr_scaled,48,5,0.0063714447020097,-0.0077726699658393
abcd,mr_scaled,48,6,0.0778438407166193,0.0044163831772862
abcd,mr_scaled,48,7,-0.0796875002165624,-0.0238643572122434
abcd,mr_scaled,48,8,0.0479781477251846,-0.1961334098682767
abcd,mr_scaled,48,9,0.0566507494966789,-0.0132971722556145
abcd,mr_scaled,48,10,0.068096035900816,-0.0842551238408244
abcd,mr_scaled,48,11,-0.0324324515851013,-0.0099234882425369
abcd,mr_scaled,48,12,0.0565115110006419,0.0008228619263176
abcd,mr_scaled,48,13,0.0830940535781602,-0.0030327590091898
abcd,mr_scaled,48,14,0.0205188583566374,-0.0136581553380239
abcd,mr_scaled,48,15,-0.0355720060916711,-0.0210103305879485
abcd,mr_scaled,48,16,-0.0297124240549499,-0.0154736907319079
abcd,mr_scaled,48,17,-0.0264653695386145,-0.0731972943177681
abcd,mr_scaled,48,18,0.0856438119608525,-0.106647929696223
abcd,mr_scaled,48,19,0.085639459387149,-0.0266187148106062
abcd,mr_scaled,48,20,0.0873915681282156,-0.0103654972666531
abcd,mr_scaled,48,21,0.0574449755775702,0.0020391779877915
abcd,mr_scaled,48,22,0.0597771495348182,-0.1361728393716905
abcd,mr_scaled,48,23,0.0023872580469619,-0.0308152212091092
abcd,mr_scaled,48,24,0.0618423022691189,0.0026915206373246
abcd,mr_scaled,48,25,0.0446090696657148,-0.1917651179518915
abcd,mr_scaled,48,26,0.0096923276826133,-0.0151708637712451
abcd,mr_scaled,48,27,0.0608910277038544,-0.0090732121113465
abcd,mr_scaled,48,28,0.0443811981138493,-0.0904160279471499
abcd,mr_scaled,48,29,0.0407603057218058,-0.0792355600641216
abcd,mr_scaled,48,30,-0.0736944673629134,-0.096155194627322
abcd,mr_scaled,48,31,-0.0275583971553953,-0.1411763036501805
abcd,mr_scaled,48,32,-0.0582726554071586,-0.0284886553584777
abcd,mr_scaled,48,33,-0.0155137871363784,-0.0110446559560799
abcd,mr_scaled,48,34,-0.0388173691805885,-0.2548404971594737
abcd,mr_scaled,48,35,0.0383824974244209,-0.0789262642461252
abcd,mr_scaled,48,36,0.0019235315589038,-0.0186896457332397
abcd,mr_scaled,48,37,0.0652126199137492,0.0011584120765213
abcd,mr_scaled,48,38,0.0516699700447483,-0.0108986404613353
abcd,mr_scaled,48,39,0.0307980461902926,-0.0755028901290859
abcd,mr_scaled,48,40,0.0090992137068051,-0.0778076612543319
abcd,mr_scaled,48,41,0.0853367123147972,-0.1139770741888941
abcd,mr_scaled,48,42,0.051038860198601,0.0005640263692362
abcd,mr_scaled,48,43,0.1000625847959585,-0.1299799519335642
abcd,mr_scaled,48,44,0.124498096229224,-0.0130665369112517
abcd,mr_scaled,48,45,-0.0220455607620498,-0.0132768077909097
abcd,mr_scaled,48,46,0.0210126750127492,-0.0129482952455006
abcd,mr_scaled,48,47,0.0310103247719149,-0.0307898214742738
abcd,mr_scaled,48,48,0.0996720235819264,0.0098508893694354
abcd,mr_scaled,48,49,0.039972760358351,-0.040284193226221
abcd,mr_scaled,48,50,0.0695216715001831,-0.0448324573184066
abcd,mr_scaled,48,51,-0.0303705678766142,-0.0683603603553049
abcd,mr_scaled,48,52,0.0824577042528735,-0.0122799417653802
abcd,mr_scaled,48,53,0.0281545330162807,-0.1445676663519202
abcd,mr_scaled,48,54,-0.0020226837056369,-0.0047726656311735
abcd,mr_scaled,48,55,-0.0390062693562347,-0.0363725971971584
abcd,mr_scaled,48,56,0.0754575776198402,0.0055347402310844
abcd,mr_scaled,48,57,0.1065315195308775,-0.0282887096045298
abcd,mr_scaled,48,58,-0.0600035562945358,-0.0226280540297814
abcd,mr_scaled,48,59,0.0690991523883094,0.0040361965948594
abcd,mr_scaled,48,60,0.0828153006095891,-0.0064290204577017
abcd,mr_scaled,48,61,0.0098473754671862,-0.066797474559556
abcd,mr_scaled,48,62,0.1003047267370188,-0.206647066535055
abcd,mr_scaled,48,63,0.0093032178746842,-0.176076119793167
abcd,mr_scaled,48,64,0.0322143473877899,-0.0020788138663125
abcd,mr_scaled,48,65,0.0915866628224055,-0.0138231079279069
abcd,mr_scaled,48,66,0.068092192364727,0.0026648060656676
abcd,mr_scaled,48,67,-0.065159453346178,-0.0195743258687874
abcd,mr_scaled,48,68,0.0835312835547888,-0.0531962283614364
abcd,mr_scaled,48,69,0.019333629573221,-0.0094198859005947
abcd,mr_scaled,48,70,0.0857789336500304,0.002887055959388
abcd,mr_scaled,48,71,0.0224373082297821,-0.0014007122701826
abcd,mr_scaled,48,72,-0.053300450921839,-0.0146554637559683
abcd,mr_scaled,48,73,-0.037164380124505,-0.0084414443885043
abcd,mr_scaled,48,74,0.0485583799720401,-0.1856476535188806
abcd,mr_scaled,48,75,0.0784654594295465,0.0035791673486137
abcd,mr_scaled,48,76,0.0615524911111208,-0.0046028367402675
abcd,mr_scaled,48,77,0.0652480014951717,-0.0667079757380266
abcd,mr_scaled,48,78,0.0555877929167209,-0.0165866820291018
abcd,mr_scaled,48,79,0.0497338505560745,0.0019681266219936
abcd,mr_scaled,48,80,-0.000809845377508,-0.0462447793447609
abcd,mr_scaled,48,81,0.0305307581688907,-0.0003933948744452
abcd,mr_scaled,48,82,0.0252066786309066,-0.0118670736519421
abcd,mr_scaled,48,83,0.0859197800899231,-0.0460165158914744
abcd,mr_scaled,48,84,-0.0439863519048336,-0.011680671569566
abcd,mr_scaled,48,85,0.0094978118783185,-0.0077077988150868
abcd,mr_scaled,48,86,0.0377813115321337,-0.0053685599076225
abcd,mr_scaled,48,87,0.001663509068524,-0.091572535000683
abcd,mr_scaled,48,88,-0.0143035217747129,-0.0131823515299951
abcd,mr_scaled,48,89,0.0263183581104055,-0.0316132150085284
abcd,mr_scaled,48,90,-0.1161579407791062,-0.0373911212727429
abcd,mr_scaled,48,91,0.0798220013613231,-0.0227669716009384
abcd,mr_scaled,48,92,-0.0334147058149282,-0.0415944417053339
abcd,mr_scaled,48,93,0.0443527880749664,-0.0082538967886292
abcd,mr_scaled,48,94,0.0857490826244941,-0.1253680253662841
abcd,mr_scaled,48,95,-0.0248123468011547,-0.0857798849765616
abcd,mr_scaled,48,96,0.0018294390435516,-0.0670669352711028
abcd,mr_scaled,48,97,0.0953351887766123,0.0084000546925306
abcd,mr_scaled,48,98,0.0395654493664233,-0.3247179669320954
abcd,mr_scaled,48,99,0.0412069167347144,0.0006149846062637
abcd,mr_scaled,64,0,0.0856715423988019,-0.1192141119330314
abcd,mr_scaled,64,1,-0.0131760022152239,-0.0680543964021926
abcd,mr_scaled,64,2,-0.010527649749792,-0.0090751565918241
abcd,mr_scaled,64,3,-0.051009285010568,-0.0143355567942278
abcd,mr_scaled,64,4,0.0306902964758361,-0.0079823697451479
abcd,mr_scaled,64,5,0.0105886898315151,-0.0056580056857833
abcd,mr_scaled,64,6,0.0356762801773591,0.0007294083708119
abcd,mr_scaled,64,7,-0.0377170463284669,-0.0885305529571309
