train_dataset,test_dataset,pheno,num_train,num_test,sig_external,r_med,r_ground_truth,sig_ground_truth,infl_med
abcd,pnc,attn,652,872,1.0,0.0687969319395875,0.0877214643711437,1.0,-0.0189245324315562
abcd,pnc,attn,652,1104,0.0,0.0117840622907182,0.0877214643711437,1.0,-0.0759374020804255
abcd,pnc,attn,652,1104,1.0,0.0573445788071107,0.0877214643711437,1.0,-0.030376885564033
abcd,pnc,attn,872,20,0.0,0.01648242635010945,0.0877214643711437,1.0,-0.07123903802103425
abcd,pnc,attn,872,20,1.0,0.43611873352694686,0.0877214643711437,1.0,0.34839726915580316
abcd,pnc,attn,872,27,0.0,0.0133026935195452,0.0877214643711437,1.0,-0.0744187708515985
abcd,pnc,attn,872,27,1.0,0.3801573119469768,0.0877214643711437,1.0,0.2924358475758331
abcd,pnc,attn,872,36,0.0,0.0154698049618865,0.0877214643711437,1.0,-0.0722516594092572
abcd,pnc,attn,872,36,1.0,0.32493992964306306,0.0877214643711437,1.0,0.23721846527191937
abcd,pnc,attn,872,48,0.0,0.013565154071418749,0.0877214643711437,1.0,-0.07415631029972494
abcd,pnc,attn,872,48,1.0,0.27918226627402354,0.0877214643711437,1.0,0.19146080190287984
abcd,pnc,attn,872,64,0.0,0.0146797696025357,0.0877214643711437,1.0,-0.073041694768608
abcd,pnc,attn,872,64,1.0,0.2503111988156224,0.0877214643711437,1.0,0.16258973444447872
abcd,pnc,attn,872,85,0.0,0.0123381323188889,0.0877214643711437,1.0,-0.0753833320522548
abcd,pnc,attn,872,85,1.0,0.2135242873493242,0.0877214643711437,1.0,0.1258028229781805
abcd,pnc,attn,872,114,0.0,0.014619980876644349,0.0877214643711437,1.0,-0.07310148349449935
abcd,pnc,attn,872,114,1.0,0.18874797756547146,0.0877214643711437,1.0,0.10102651319432776
abcd,pnc,attn,872,153,0.0,0.0104831145853877,0.0877214643711437,1.0,-0.077238349785756
abcd,pnc,attn,872,153,1.0,0.1613512734974066,0.0877214643711437,1.0,0.07362980912626291
abcd,pnc,attn,872,204,0.0,0.014614149978880851,0.0877214643711437,1.0,-0.07310731439226284
abcd,pnc,attn,872,204,1.0,0.1415646306090004,0.0877214643711437,1.0,0.053843166237856704
abcd,pnc,attn,872,273,0.0,0.015215214739027899,0.0877214643711437,1.0,-0.0725062496321158
abcd,pnc,attn,872,273,1.0,0.12167662347521704,0.0877214643711437,1.0,0.033955159104073346
abcd,pnc,attn,872,365,0.0,0.01523149442768965,0.0877214643711437,1.0,-0.07248996994345405
abcd,pnc,attn,872,365,1.0,0.1056887150432761,0.0877214643711437,1.0,0.017967250672132395
abcd,pnc,attn,872,488,0.0,0.01583631771214605,0.0877214643711437,1.0,-0.07188514665899765
abcd,pnc,attn,872,488,1.0,0.09259087419962811,0.0877214643711437,1.0,0.004869409828484411
abcd,pnc,attn,872,652,0.0,0.01732676087573015,0.0877214643711437,1.0,-0.07039470349541355
abcd,pnc,attn,872,652,1.0,0.08090862795316581,0.0877214643711437,1.0,-0.006812836417977891
abcd,pnc,attn,872,872,0.0,0.0159753568363925,0.0877214643711437,1.0,-0.07174610753475119
abcd,pnc,attn,872,872,1.0,0.0707407749249246,0.0877214643711437,1.0,-0.016980689446219097
abcd,pnc,attn,872,1104,0.0,0.0148124735694877,0.0877214643711437,1.0,-0.072908990801656
abcd,pnc,attn,872,1104,1.0,0.064494787743281,0.0877214643711437,1.0,-0.023226676627862694
abcd,pnc,attn,1165,20,0.0,0.015528286046135,0.0877214643711437,1.0,-0.0721931783250087
abcd,pnc,attn,1165,20,1.0,0.44169210188381,0.0877214643711437,1.0,0.3539706375126663
abcd,pnc,attn,1165,27,0.0,0.0177280936489717,0.0877214643711437,1.0,-0.069993370722172
abcd,pnc,attn,1165,27,1.0,0.3815899997666208,0.0877214643711437,1.0,0.2938685353954771
abcd,pnc,attn,1165,36,0.0,0.0191020926305766,0.0877214643711437,1.0,-0.06861937174056709
abcd,pnc,attn,1165,36,1.0,0.3313394334011066,0.0877214643711437,1.0,0.2436179690299629
abcd,pnc,attn,1165,48,0.0,0.0163686355105825,0.0877214643711437,1.0,-0.0713528288605612
abcd,pnc,attn,1165,48,1.0,0.2842712683368491,0.0877214643711437,1.0,0.19654980396570543
abcd,pnc,attn,1165,64,0.0,0.0166819144920606,0.0877214643711437,1.0,-0.07103954987908309
abcd,pnc,attn,1165,64,1.0,0.2472796140100162,0.0877214643711437,1.0,0.1595581496388725
abcd,pnc,attn,1165,85,0.0,0.0156189528461191,0.0877214643711437,1.0,-0.0721025115250246
abcd,pnc,attn,1165,85,1.0,0.2163718102001742,0.0877214643711437,1.0,0.1286503458290305
abcd,pnc,attn,1165,114,0.0,0.0167351472339073,0.0877214643711437,1.0,-0.0709863171372364
abcd,pnc,attn,1165,114,1.0,0.1894823982839396,0.0877214643711437,1.0,0.10176093391279589
abcd,pnc,attn,1165,153,0.0,0.0143280126982509,0.0877214643711437,1.0,-0.0733934516728928
abcd,pnc,attn,1165,153,1.0,0.1629398859491288,0.0877214643711437,1.0,0.07521842157798511
abcd,pnc,attn,1165,204,0.0,0.0164217948843307,0.0877214643711437,1.0,-0.071299669486813
abcd,pnc,attn,1165,204,1.0,0.14150606139268765,0.0877214643711437,1.0,0.05378459702154395
abcd,pnc,attn,1165,273,0.0,0.016867607316107,0.0877214643711437,1.0,-0.07085385705503669
abcd,pnc,attn,1165,273,1.0,0.12337158494815059,0.0877214643711437,1.0,0.035650120577006894
abcd,pnc,attn,1165,365,0.0,0.0164181538089308,0.0877214643711437,1.0,-0.0713033105622129
abcd,pnc,attn,1165,365,1.0,0.1069295044527099,0.0877214643711437,1.0,0.019208040081566208
abcd,pnc,attn,1165,488,0.0,0.016986659281007552,0.0877214643711437,1.0,-0.07073480509013615
abcd,pnc,attn,1165,488,1.0,0.09252986760388025,0.0877214643711437,1.0,0.004808403232736555
abcd,pnc,attn,1165,652,0.0,0.01920312585498955,0.0877214643711437,1.0,-0.06851833851615415
abcd,pnc,attn,1165,652,1.0,0.08122894391938931,0.0877214643711437,1.0,-0.0064925204517543855
abcd,pnc,attn,1165,872,0.0,0.0190994351795093,0.0877214643711437,1.0,-0.0686220291916344
abcd,pnc,attn,1165,872,1.0,0.0720822835850636,0.0877214643711437,1.0,-0.015639180786080092
abcd,pnc,attn,1165,1104,0.0,0.0195060094052306,0.0877214643711437,1.0,-0.0682154549659131
abcd,pnc,attn,1165,1104,1.0,0.0648535090273314,0.0877214643711437,1.0,-0.022867955343812293
abcd,pnc,attn,1558,20,0.0,0.025083201813672552,0.0877214643711437,1.0,-0.06263826255747115
abcd,pnc,attn,1558,20,1.0,0.4448626243344277,0.0877214643711437,1.0,0.357141159963284
abcd,pnc,attn,1558,27,0.0,0.0234684090237294,0.0877214643711437,1.0,-0.0642530553474143
abcd,pnc,attn,1558,27,1.0,0.38655217343931625,0.0877214643711437,1.0,0.29883070906817255
abcd,pnc,attn,1558,36,0.0,0.02280635279642345,0.0877214643711437,1.0,-0.06491511157472024
abcd,pnc,attn,1558,36,1.0,0.3296199179547973,0.0877214643711437,1.0,0.24189845358365358
abcd,pnc,attn,1558,48,0.0,0.01872439768900225,0.0877214643711437,1.0,-0.06899706668214145
abcd,pnc,attn,1558,48,1.0,0.2837327769604336,0.0877214643711437,1.0,0.1960113125892899
abcd,pnc,attn,1558,64,0.0,0.020373502636735298,0.0877214643711437,1.0,-0.06734796173440841
abcd,pnc,attn,1558,64,1.0,0.2478651494978969,0.0877214643711437,1.0,0.1601436851267532
abcd,pnc,attn,1558,85,0.0,0.020773957230127,0.0877214643711437,1.0,-0.0669475071410167
abcd,pnc,attn,1558,85,1.0,0.21519450210632773,0.0877214643711437,1.0,0.12747303773518404
abcd,pnc,attn,1558,114,0.0,0.0238811830213293,0.0877214643711437,1.0,-0.0638402813498144
abcd,pnc,attn,1558,114,1.0,0.1909105210956544,0.0877214643711437,1.0,0.1031890567245107
abcd,pnc,attn,1558,153,0.0,0.02045007632721305,0.0877214643711437,1.0,-0.06727138804393065
abcd,pnc,attn,1558,153,1.0,0.16358529249312564,0.0877214643711437,1.0,0.07586382812198195
abcd,pnc,attn,1558,204,0.0,0.02227045783940145,0.0877214643711437,1.0,-0.06545100653174224
abcd,pnc,attn,1558,204,1.0,0.14325045855404528,0.0877214643711437,1.0,0.05552899418290158
abcd,pnc,attn,1558,273,0.0,0.0221064519790976,0.0877214643711437,1.0,-0.06561501239204609
abcd,pnc,attn,1558,273,1.0,0.1234338724250986,0.0877214643711437,1.0,0.0357124080539549
abcd,pnc,attn,1558,365,0.0,0.0213887219685049,0.0877214643711437,1.0,-0.0663327424026388
abcd,pnc,attn,1558,365,1.0,0.1081141767137946,0.0877214643711437,1.0,0.0203927123426509
abcd,pnc,attn,1558,488,0.0,0.02232001482149025,0.0877214643711437,1.0,-0.06540144954965345
abcd,pnc,attn,1558,488,1.0,0.0957421779369402,0.0877214643711437,1.0,0.008020713565796506
abcd,pnc,attn,1558,652,0.0,0.023187106822822448,0.0877214643711437,1.0,-0.06453435754832125
abcd,pnc,attn,1558,652,1.0,0.0847721362898023,0.0877214643711437,1.0,-0.002949328081341393
abcd,pnc,attn,1558,872,0.0,0.0227337603018275,0.0877214643711437,1.0,-0.0649877040693162
abcd,pnc,attn,1558,872,1.0,0.0752342162854017,0.0877214643711437,1.0,-0.012487248085742003
abcd,pnc,attn,1558,1104,0.0,0.0190661779528958,0.0877214643711437,1.0,-0.06865528641824789
abcd,pnc,attn,1558,1104,1.0,0.0701575971695447,0.0877214643711437,1.0,-0.017563867201599
abcd,pnc,attn,2083,20,0.0,0.025966436101349,0.0877214643711437,1.0,-0.0617550282697947
abcd,pnc,attn,2083,20,1.0,0.4496530153358938,0.0877214643711437,1.0,0.3619315509647501
abcd,pnc,attn,2083,27,0.0,0.0235776440631773,0.0877214643711437,1.0,-0.06414382030796639
abcd,pnc,attn,2083,27,1.0,0.3776088592936575,0.0877214643711437,1.0,0.2898873949225138
abcd,pnc,attn,2083,36,0.0,0.02710333793641485,0.0877214643711437,1.0,-0.060618126434728845
abcd,pnc,attn,2083,36,1.0,0.32894470306331125,0.0877214643711437,1.0,0.24122323869216755
abcd,pnc,attn,2083,48,0.0,0.0224080604239077,0.0877214643711437,1.0,-0.065313403947236
abcd,pnc,attn,2083,48,1.0,0.2789977149758152,0.0877214643711437,1.0,0.19127625060467152
abcd,pnc,attn,2083,64,0.0,0.02196500090004725,0.0877214643711437,1.0,-0.06575646347109645
abcd,pnc,attn,2083,64,1.0,0.2486983674872606,0.0877214643711437,1.0,0.1609769031161169
abcd,pnc,attn,2083,85,0.0,0.0222639359966428,0.0877214643711437,1.0,-0.06545752837450089
abcd,pnc,attn,2083,85,1.0,0.22000737021450595,0.0877214643711437,1.0,0.13228590584336225
abcd,pnc,attn,2083,114,0.0,0.0250167035676084,0.0877214643711437,1.0,-0.06270476080353529
abcd,pnc,attn,2083,114,1.0,0.18735556675913073,0.0877214643711437,1.0,0.09963410238798703
abcd,pnc,attn,2083,153,0.0,0.0220319048971687,0.0877214643711437,1.0,-0.065689559473975
abcd,pnc,attn,2083,153,1.0,0.1636951610534003,0.0877214643711437,1.0,0.07597369668225659
abcd,pnc,attn,2083,204,0.0,0.0253606398778505,0.0877214643711437,1.0,-0.06236082449329319
abcd,pnc,attn,2083,204,1.0,0.1442990354157953,0.0877214643711437,1.0,0.05657757104465161
abcd,pnc,attn,2083,273,0.0,0.025274098020873298,0.0877214643711437,1.0,-0.0624473663502704
abcd,pnc,attn,2083,273,1.0,0.12536833323670565,0.0877214643711437,1.0,0.037646868865561955
abcd,pnc,attn,2083,365,0.0,0.0254615491432899,0.0877214643711437,1.0,-0.0622599152278538
abcd,pnc,attn,2083,365,1.0,0.1086414289944381,0.0877214643711437,1.0,0.0209199646232944
abcd,pnc,attn,2083,488,0.0,0.0260545967837409,0.0877214643711437,1.0,-0.06166686758740279
abcd,pnc,attn,2083,488,1.0,0.0938660539202883,0.0877214643711437,1.0,0.006144589549144597
abcd,pnc,attn,2083,652,0.0,0.028179259700961,0.0877214643711437,1.0,-0.0595422046701827
abcd,pnc,attn,2083,652,1.0,0.08329870236797235,0.0877214643711437,1.0,-0.004422762003171349
abcd,pnc,attn,2083,872,0.0,0.02760919393025225,0.0877214643711437,1.0,-0.060112270440891444
abcd,pnc,attn,2083,872,1.0,0.07181965646748735,0.0877214643711437,1.0,-0.015901807903656348
abcd,pnc,attn,2083,1104,0.0,0.0290988068880244,0.0877214643711437,1.0,-0.0586226574831193
abcd,pnc,attn,2083,1104,1.0,0.06270909186518435,0.0877214643711437,1.0,-0.02501237250595935
abcd,pnc,attn,2784,20,0.0,0.028102337041339902,0.0877214643711437,1.0,-0.059619127329803796
abcd,pnc,attn,2784,20,1.0,0.4474048284321232,0.0877214643711437,1.0,0.3596833640609795
abcd,pnc,attn,2784,27,0.0,0.03223812828836055,0.0877214643711437,1.0,-0.05548333608278315
abcd,pnc,attn,2784,27,1.0,0.38078048592110647,0.0877214643711437,1.0,0.2930590215499628
abcd,pnc,attn,2784,36,0.0,0.03123245535043345,0.0877214643711437,1.0,-0.056489009020710246
abcd,pnc,attn,2784,36,1.0,0.3303331414389671,0.0877214643711437,1.0,0.24261167706782338
abcd,pnc,attn,2784,48,0.0,0.027012720094213002,0.0877214643711437,1.0,-0.060708744276930696
abcd,pnc,attn,2784,48,1.0,0.2873307813648714,0.0877214643711437,1.0,0.1996093169937277
abcd,pnc,attn,2784,64,0.0,0.0271290617753664,0.0877214643711437,1.0,-0.0605924025957773
abcd,pnc,attn,2784,64,1.0,0.2483382992858769,0.0877214643711437,1.0,0.1606168349147332
abcd,pnc,attn,2784,85,0.0,0.02668863204251635,0.0877214643711437,1.0,-0.06103283232862735
abcd,pnc,attn,2784,85,1.0,0.21802899196128123,0.0877214643711437,1.0,0.13030752759013753
abcd,pnc,attn,2784,114,0.0,0.0297961219072723,0.0877214643711437,1.0,-0.0579253424638714
abcd,pnc,attn,2784,114,1.0,0.1905620413656084,0.0877214643711437,1.0,0.1028405769944647
abcd,pnc,attn,2784,153,0.0,0.028052545357512802,0.0877214643711437,1.0,-0.059668919013630896
abcd,pnc,attn,2784,153,1.0,0.1636506429378599,0.0877214643711437,1.0,0.07592917856671622
abcd,pnc,attn,2784,204,0.0,0.0287180283263421,0.0877214643711437,1.0,-0.0590034360448016
abcd,pnc,attn,2784,204,1.0,0.14336186054812985,0.0877214643711437,1.0,0.05564039617698616
abcd,pnc,attn,2784,273,0.0,0.0291543716706893,0.0877214643711437,1.0,-0.0585670927004544
abcd,pnc,attn,2784,273,1.0,0.1245597425581269,0.0877214643711437,1.0,0.03683827818698321
abcd,pnc,attn,2784,365,0.0,0.02965160658061195,0.0877214643711437,1.0,-0.05806985779053175
abcd,pnc,attn,2784,365,1.0,0.10821185870429464,0.0877214643711437,1.0,0.020490394333150946
abcd,pnc,attn,2784,488,0.0,0.031108340741411798,0.0877214643711437,1.0,-0.0566131236297319
abcd,pnc,attn,2784,488,1.0,0.09488519467437645,0.0877214643711437,1.0,0.0071637303032327515
abcd,pnc,attn,2784,652,0.0,0.0318117638024359,0.0877214643711437,1.0,-0.055909700568707796
abcd,pnc,attn,2784,652,1.0,0.0840497911958335,0.0877214643711437,1.0,-0.003671673175310197
abcd,pnc,attn,2784,872,0.0,0.029866270089308998,0.0877214643711437,1.0,-0.0578551942818347
abcd,pnc,attn,2784,872,1.0,0.07429555609660565,0.0877214643711437,1.0,-0.013425908274538045
abcd,pnc,attn,2784,1104,0.0,0.0295240630907214,0.0877214643711437,1.0,-0.0581974012804223
abcd,pnc,attn,2784,1104,1.0,0.0695343378716545,0.0877214643711437,1.0,-0.018187126499489198
abcd,pnc,attn,3722,20,0.0,0.0409759831695738,0.0877214643711437,1.0,-0.0467454812015699
abcd,pnc,attn,3722,20,1.0,0.4489671050720457,0.0877214643711437,1.0,0.361245640700902
abcd,pnc,attn,3722,27,0.0,0.0401343817868793,0.0877214643711437,1.0,-0.0475870825842644
abcd,pnc,attn,3722,27,1.0,0.3816804020993349,0.0877214643711437,1.0,0.2939589377281912
abcd,pnc,attn,3722,36,0.0,0.0360754104473146,0.0877214643711437,1.0,-0.0516460539238291
abcd,pnc,attn,3722,36,1.0,0.3299709506244709,0.0877214643711437,1.0,0.2422494862533272
abcd,pnc,attn,3722,48,0.0,0.032583999170509,0.0877214643711437,1.0,-0.0551374652006347
abcd,pnc,attn,3722,48,1.0,0.2845821999259142,0.0877214643711437,1.0,0.19686073555477052
abcd,pnc,attn,3722,64,0.0,0.0336962851011218,0.0877214643711437,1.0,-0.0540251792700219
abcd,pnc,attn,3722,64,1.0,0.2503746532862104,0.0877214643711437,1.0,0.1626531889150667
abcd,pnc,attn,3722,85,0.0,0.03288479003488425,0.0877214643711437,1.0,-0.054836674336259446
abcd,pnc,attn,3722,85,1.0,0.22177262425814148,0.0877214643711437,1.0,0.13405115988699778
abcd,pnc,attn,3722,114,0.0,0.0381668954496528,0.0877214643711437,1.0,-0.0495545689214909
abcd,pnc,attn,3722,114,1.0,0.1895625734184591,0.0877214643711437,1.0,0.10184110904731541
abcd,pnc,attn,3722,153,0.0,0.0353711965457669,0.0877214643711437,1.0,-0.0523502678253768
abcd,pnc,attn,3722,153,1.0,0.1630548444470889,0.0877214643711437,1.0,0.0753333800759452
abcd,pnc,attn,3722,204,0.0,0.036393658423352696,0.0877214643711437,1.0,-0.051327805947791
abcd,pnc,attn,3722,204,1.0,0.1439244387800491,0.0877214643711437,1.0,0.0562029744089054
abcd,pnc,attn,3722,273,0.0,0.03606964563702545,0.0877214643711437,1.0,-0.05165181873411825
abcd,pnc,attn,3722,273,1.0,0.126615264249211,0.0877214643711437,1.0,0.03889379987806729
abcd,pnc,attn,3722,365,0.0,0.0359781018517903,0.0877214643711437,1.0,-0.051743362519353395
abcd,pnc,attn,3722,365,1.0,0.1088430944777312,0.0877214643711437,1.0,0.021121630106587505
abcd,pnc,attn,3722,488,0.0,0.03756781264808985,0.0877214643711437,1.0,-0.050153651723053846
abcd,pnc,attn,3722,488,1.0,0.09435558248462281,0.0877214643711437,1.0,0.006634118113479109
abcd,pnc,attn,3722,652,0.0,0.03759783478758965,0.0877214643711437,1.0,-0.05012362958355405
abcd,pnc,attn,3722,652,1.0,0.0837875361159609,0.0877214643711437,1.0,-0.003933928255182795
abcd,pnc,attn,3722,872,0.0,0.0360461452144464,0.0877214643711437,1.0,-0.0516753191566973
abcd,pnc,attn,3722,872,1.0,0.07321832296125569,0.0877214643711437,1.0,-0.01450314140988801
abcd,pnc,attn,3722,1104,0.0,0.0332972958864209,0.0877214643711437,1.0,-0.0544241684847228
abcd,pnc,attn,3722,1104,1.0,0.0661647069392266,0.0877214643711437,1.0,-0.021556757431917095
abcd,pnc,attn,4975,20,0.0,0.0493241485958769,0.0877214643711437,1.0,-0.038397315775266797
abcd,pnc,attn,4975,20,1.0,0.4484650199090715,0.0877214643711437,1.0,0.3607435555379278
abcd,pnc,attn,4975,27,0.0,0.0484393825506694,0.0877214643711437,1.0,-0.039282081820474296
abcd,pnc,attn,4975,27,1.0,0.37848188398742066,0.0877214643711437,1.0,0.29076041961627697
abcd,pnc,attn,4975,36,0.0,0.0450524909323748,0.0877214643711437,1.0,-0.042668973438768895
abcd,pnc,attn,4975,36,1.0,0.3326201323324139,0.0877214643711437,1.0,0.2448986679612702
abcd,pnc,attn,4975,48,0.0,0.0407775012778232,0.0877214643711437,1.0,-0.046943963093320495
abcd,pnc,attn,4975,48,1.0,0.2839739092602569,0.0877214643711437,1.0,0.1962524448891132
abcd,pnc,attn,4975,64,0.0,0.04229195337445285,0.0877214643711437,1.0,-0.04542951099669085
abcd,pnc,attn,4975,64,1.0,0.2516106167100137,0.0877214643711437,1.0,0.16388915233887003
abcd,pnc,attn,4975,85,0.0,0.0428136626174847,0.0877214643711437,1.0,-0.044907801753659
abcd,pnc,attn,4975,85,1.0,0.2228254796522025,0.0877214643711437,1.0,0.1351040152810588
abcd,pnc,attn,4975,114,0.0,0.04793101418062775,0.0877214643711437,1.0,-0.03979045019051595
abcd,pnc,attn,4975,114,1.0,0.19274926189845495,0.0877214643711437,1.0,0.10502779752731126
abcd,pnc,attn,4975,153,0.0,0.0429925542379488,0.0877214643711437,1.0,-0.044728910133194896
abcd,pnc,attn,4975,153,1.0,0.16606428499869305,0.0877214643711437,1.0,0.07834282062754935
abcd,pnc,attn,4975,204,0.0,0.0448484522983038,0.0877214643711437,1.0,-0.042873012072839896
abcd,pnc,attn,4975,204,1.0,0.1454851713062743,0.0877214643711437,1.0,0.05776370693513061
abcd,pnc,attn,4975,273,0.0,0.0443491989515904,0.0877214643711437,1.0,-0.043372265419553295
abcd,pnc,attn,4975,273,1.0,0.12830422702625777,0.0877214643711437,1.0,0.04058276265511407
abcd,pnc,attn,4975,365,0.0,0.0435161209131781,0.0877214643711437,1.0,-0.0442053434579656
abcd,pnc,attn,4975,365,1.0,0.11214793972790504,0.0877214643711437,1.0,0.024426475356761346
abcd,pnc,attn,4975,488,0.0,0.044109099653081005,0.0877214643711437,1.0,-0.04361236471806269
abcd,pnc,attn,4975,488,1.0,0.0970600080886833,0.0877214643711437,1.0,0.009338543717539602
abcd,pnc,attn,4975,652,0.0,0.044144973931968354,0.0877214643711437,1.0,-0.043576490439175344
abcd,pnc,attn,4975,652,1.0,0.08704799483591365,0.0877214643711437,1.0,-0.0006734695352300507
abcd,pnc,attn,4975,872,0.0,0.0414017548328756,0.0877214643711437,1.0,-0.0463197095382681
abcd,pnc,attn,4975,872,1.0,0.0772126467024134,0.0877214643711437,1.0,-0.010508817668730297
abcd,pnc,attn,4975,1104,0.0,0.03855348328789625,0.0877214643711437,1.0,-0.04916798108324745
abcd,pnc,attn,4975,1104,1.0,0.06985327832619234,0.0877214643711437,1.0,-0.017868186044951356
abcd,pnc,mr,20,20,0.0,-0.0120998668058313,0.2287159880659457,1.0,-0.240815854871777
abcd,pnc,mr,20,20,1.0,0.45254021519584015,0.2287159880659457,1.0,0.22382422712989444
abcd,pnc,mr,20,27,0.0,-0.01729065457358675,0.2287159880659457,1.0,-0.24600664263953245
abcd,pnc,mr,20,27,1.0,0.3976707948449152,0.2287159880659457,1.0,0.16895480677896949
abcd,pnc,mr,20,36,0.0,-0.01678726989605125,0.2287159880659457,1.0,-0.24550325796199696
abcd,pnc,mr,20,36,1.0,0.3454739058797358,0.2287159880659457,1.0,0.11675791781379011
abcd,pnc,mr,20,48,0.0,-0.013563763833877,0.2287159880659457,1.0,-0.2422797518998227
abcd,pnc,mr,20,48,1.0,0.3020558811249075,0.2287159880659457,1.0,0.0733398930589618
abcd,pnc,mr,20,64,0.0,-0.018823430866038847,0.2287159880659457,1.0,-0.24753941893198456
abcd,pnc,mr,20,64,1.0,0.270338672317638,0.2287159880659457,1.0,0.04162268425169227
abcd,pnc,mr,20,85,0.0,-0.02460272371620645,0.2287159880659457,1.0,-0.25331871178215215
abcd,pnc,mr,20,85,1.0,0.2369714215195477,0.2287159880659457,1.0,0.008255433453601996
abcd,pnc,mr,20,114,0.0,-0.03372512437063315,0.2287159880659457,1.0,-0.26244111243657886
abcd,pnc,mr,20,114,1.0,0.21316714569791614,0.2287159880659457,1.0,-0.015548842368029558
abcd,pnc,mr,20,153,0.0,-0.0347928762716362,0.2287159880659457,1.0,-0.2635088643375819
abcd,pnc,mr,20,153,1.0,0.1921403507446596,0.2287159880659457,1.0,-0.0365756373212861
abcd,pnc,mr,20,204,0.0,-0.0456620482817747,0.2287159880659457,1.0,-0.2743780363477204
abcd,pnc,mr,20,204,1.0,0.1748892995345309,0.2287159880659457,1.0,-0.05382668853141481
abcd,pnc,mr,20,273,0.0,-0.0543493236999144,0.2287159880659457,1.0,-0.2830653117658601
abcd,pnc,mr,20,273,1.0,0.1625291873319936,0.2287159880659457,1.0,-0.06618680073395211
abcd,pnc,mr,20,365,0.0,-0.06411161917310755,0.2287159880659457,1.0,-0.29282760723905327
abcd,pnc,mr,20,365,1.0,0.1519437231705894,0.2287159880659457,1.0,-0.0767722648953563
abcd,pnc,mr,20,488,0.0,-0.0706031535698814,0.2287159880659457,1.0,-0.29931914163582707
abcd,pnc,mr,20,488,1.0,0.1421259062553591,0.2287159880659457,1.0,-0.08659008181058661
abcd,pnc,mr,20,652,0.0,-0.07959662948747985,0.2287159880659457,1.0,-0.30831261755342554
abcd,pnc,mr,20,652,1.0,0.133533894385797,0.2287159880659457,1.0,-0.09518209368014871
abcd,pnc,mr,20,872,0.0,-0.0809693288314924,0.2287159880659457,1.0,-0.3096853168974381
abcd,pnc,mr,20,872,1.0,0.1257726386945532,0.2287159880659457,1.0,-0.10294334937139249
abcd,pnc,mr,20,1119,0.0,-0.0857020658886137,0.2287159880659457,1.0,-0.3144180539545594
abcd,pnc,mr,20,1119,1.0,0.1181857906917959,0.2287159880659457,1.0,-0.1105301973741498
abcd,pnc,mr,27,20,0.0,0.0018997901548261,0.2287159880659457,1.0,-0.2268161979111196
abcd,pnc,mr,27,20,1.0,0.450489510539076,0.2287159880659457,1.0,0.22177352247313029
abcd,pnc,mr,27,27,0.0,-0.0020887252864994,0.2287159880659457,1.0,-0.2308047133524451
abcd,pnc,mr,27,27,1.0,0.3953288191418536,0.2287159880659457,1.0,0.16661283107590788
abcd,pnc,mr,27,36,0.0,-0.00334137998803265,0.2287159880659457,1.0,-0.23205736805397836
abcd,pnc,mr,27,36,1.0,0.3431449196531869,0.2287159880659457,1.0,0.11442893158724118
abcd,pnc,mr,27,48,0.0,-0.0027018427591854,0.2287159880659457,1.0,-0.2314178308251311
abcd,pnc,mr,27,48,1.0,0.3028076891718823,0.2287159880659457,1.0,0.07409170110593657
abcd,pnc,mr,27,64,0.0,-0.008182159629663,0.2287159880659457,1.0,-0.2368981476956087
abcd,pnc,mr,27,64,1.0,0.2666226903240672,0.2287159880659457,1.0,0.03790670225812151
abcd,pnc,mr,27,85,0.0,-0.0163462740464643,0.2287159880659457,1.0,-0.24506226211241
abcd,pnc,mr,27,85,1.0,0.2386641106665546,0.2287159880659457,1.0,0.0099481226006089
abcd,pnc,mr,27,114,0.0,-0.021498744637237,0.2287159880659457,1.0,-0.25021473270318273
abcd,pnc,mr,27,114,1.0,0.2139469424974605,0.2287159880659457,1.0,-0.014769045568485212
abcd,pnc,mr,27,153,0.0,-0.03036186116265775,0.2287159880659457,1.0,-0.25907784922860344
abcd,pnc,mr,27,153,1.0,0.1933694480073558,0.2287159880659457,1.0,-0.03534654005858989
abcd,pnc,mr,27,204,0.0,-0.0376951460241122,0.2287159880659457,1.0,-0.2664111340900579
abcd,pnc,mr,27,204,1.0,0.17892067777923787,0.2287159880659457,1.0,-0.04979531028670783
abcd,pnc,mr,27,273,0.0,-0.0455054578244703,0.2287159880659457,1.0,-0.27422144589041597
abcd,pnc,mr,27,273,1.0,0.17049986927354094,0.2287159880659457,1.0,-0.058216118792404764
abcd,pnc,mr,27,365,0.0,-0.051382511627469804,0.2287159880659457,1.0,-0.2800984996934155
abcd,pnc,mr,27,365,1.0,0.1623467944262475,0.2287159880659457,1.0,-0.0663691936396982
abcd,pnc,mr,27,488,0.0,-0.0551778590944788,0.2287159880659457,1.0,-0.2838938471604245
abcd,pnc,mr,27,488,1.0,0.1546648429468179,0.2287159880659457,1.0,-0.0740511451191278
abcd,pnc,mr,27,652,0.0,-0.0622134845283354,0.2287159880659457,1.0,-0.2909294725942811
abcd,pnc,mr,27,652,1.0,0.1504993869157429,0.2287159880659457,1.0,-0.07821660115020279
abcd,pnc,mr,27,872,0.0,-0.0641117063708443,0.2287159880659457,1.0,-0.29282769443679
abcd,pnc,mr,27,872,1.0,0.1445690563775118,0.2287159880659457,1.0,-0.0841469316884339
