train_dataset,pheno,num_train,r_med,r_lower,r_upper,mae_med,mae_lower,mae_upper,p_mae_gt
chcp_sc,age,52,0.5951688415301695,0.2536670534132307,0.7474648824006154,12.724206476919136,10.852030474613173,16.475457253007363,0.002
chcp_sc,age,67,0.6370655939020604,0.2413758927800041,0.7919761789951342,12.191601158376724,10.615964227222053,16.11985444157074,0.002
chcp_sc,age,85,0.6706487610123126,0.4029133606539569,0.8041937851082255,11.680240948460485,9.551081256656978,15.033496756699591,0.002
chcp_sc,age,108,0.6858688815342258,0.3687867726311158,0.8191466622780144,11.072291497423258,9.502076402914591,14.874359957309164,0.002
chcp_sc,age,137,0.7156635491599772,0.5408968804643929,0.8216944919936101,10.819284833458596,8.795122651751614,13.58556968866044,0.002
chcp_sc,age,174,0.7386635441012113,0.5555988285544411,0.8376021480143513,10.153596698692668,8.318655222509362,12.853782932727016,0.002
chcp_sc,age,221,0.7631154163393595,0.5984060468113991,0.8534488246048156,9.639839848604804,7.956130125474005,12.074187903059444,0.002
chcp_sc,age,237,0.7664979189140947,0.6349383379757978,0.8588680822567227,9.567171233167407,7.896818836722597,11.499084610135954,0.002
hcp_sc,rel,20,0.0095681400358535,-0.132568502680911,0.1541009452440287,15.387920209085271,14.167603599691862,18.044901591175847,0.0757
hcp_sc,rel,25,0.0135905937605893,-0.1159847029632678,0.1711395460123769,15.313561834579398,14.029460139986842,17.130196283649525,0.0757
hcp_sc,rel,32,0.0389499538374685,-0.0999243668548118,0.1947336874579965,15.345738533346545,14.01370546949158,16.67109718501266,0.0757
hcp_sc,rel,41,0.0374249791761658,-0.1126508419418209,0.1802576255417042,15.380476844506866,13.915221275387156,16.958414568170237,0.0757
hcp_sc,rel,52,0.0422519296292757,-0.094744789023438,0.1885644594317377,15.443419183738564,14.001220824050456,16.88228883732888,0.0757
hcp_sc,rel,67,0.0562061028034438,-0.0994976484776028,0.221103825120822,15.303522474529675,14.05538211956729,16.77704589904933,0.0757
hcp_sc,rel,85,0.0497777370424482,-0.0811125369269169,0.2105567067967112,15.486656895380314,14.064007940427276,16.71284436391097,0.0757
hcp_sc,rel,108,0.0512712426801757,-0.099878537280597,0.1817059631390669,15.530575681961963,14.185250537435548,16.710317496945784,0.0757
hcp_sc,rel,137,0.0679870736059993,-0.1002632898135522,0.1972432069556564,15.505654708098769,14.092412480116716,16.77854277729817,0.0757
hcp_sc,rel,174,0.0751076377962756,-0.079349846608695,0.1769877358237799,15.431655587633086,14.13632736438804,16.722082997714423,0.0757
hcp_sc,rel,221,0.0609805741055832,-0.0650572436462068,0.1999912017861281,15.61618427117688,14.37434543878724,16.988494556225596,0.0757
hcp_sc,rel,281,0.0772585011950857,-0.0913742537866311,0.2162928685578904,15.508733266038554,14.430072855446149,16.67810725025828,0.0757
hcp_sc,rel,358,0.0638899365155433,-0.0730300295066919,0.2280473636924633,15.765147569323943,14.29181512405198,17.10878515841075,0.0757
hcp_sc,rel,455,0.0885662832091123,-0.0816878210314755,0.1964644905450207,15.521492428294724,14.366647079907958,16.885352829495048,0.0757
hcp_sc,rel,578,0.0852016003841418,-0.0693789697646403,0.2068976633233331,15.53678026193788,14.468784909702007,17.14799703960613,0.0757
hcp_sc,rel,735,0.0898674548859041,-0.0355037895605136,0.2123403866715076,15.528985093131354,14.36500256171372,16.989013866438285,0.0757
hcp_sc,rel,835,0.0913032532944067,-0.052025996041618,0.2159675134777283,15.324541574579063,14.08264950037236,16.895630790935886,0.0757
