pheno,r_internal_external_diff,mae_internal_external_diff,mae_internal_external_diff,mae_internal,mae_external,train_dataset,test_dataset,num_train
age,0.085572513692771,3.2521121373057,3.2521121373057,14.1151985337899,10.8630863964842,chcp_sc,hcp_sc,41
age,0.646193114150272,-3.88559316316694,-3.88559316316694,9.158571920077277,13.044165083244216,chcp_sc,hcp_sc,221
age,0.0830916853432777,8.511917793480828,8.511917793480828,17.73614286717642,9.22422507369559,chcp_sc,hcp_sc,25
age,0.6425547486151815,-11.56506460754274,-11.56506460754274,8.773129355854795,20.338193963397536,chcp_sc,hcp_sc,237
age,0.6181590529630645,-7.650630693531216,-7.650630693531216,9.700241609694032,17.35087230322525,chcp_sc,hcp_sc,237
age,0.5769766653976305,-2.3722504327441403,-2.3722504327441403,11.788143913466936,14.160394346211078,chcp_sc,hcp_sc,85
age,0.5996960900977615,-2.716406384611208,-2.716406384611208,9.758296540766253,12.47470292537746,chcp_sc,hcp_sc,85
age,0.3212158266593587,7.589860204718668,7.589860204718668,15.078901047096418,7.48904084237775,chcp_sc,hcp_sc,85
age,0.4639240645236236,-1.1566893833776408,-1.1566893833776408,10.846863854563786,12.003553237941428,chcp_sc,hcp_sc,85
age,0.6361517403244022,-5.3881465194126665,-5.3881465194126665,8.99836454549258,14.386511064905246,chcp_sc,hcp_sc,221
age,0.7425551931856498,-1.948921202665641,-1.948921202665641,11.576002459768816,13.524923662434457,chcp_sc,hcp_sc,85
age,0.4734617347987664,4.437177199303795,4.437177199303795,12.420805334632172,7.983628135328377,chcp_sc,hcp_sc,32
age,0.5889855979879295,-0.4907189359559307,-0.4907189359559307,12.966790117943969,13.4575090538999,chcp_sc,hcp_sc,41
age,0.4460603818279327,-3.459859847807273,-3.459859847807273,15.06954606045034,18.52940590825761,chcp_sc,hcp_sc,25
age,0.6194288361193152,3.430861678314928,3.430861678314928,15.421186911652898,11.99032523333797,chcp_sc,hcp_sc,25
age,0.4238278630305641,-3.5241801443102947,-3.5241801443102947,12.64512832202468,16.169308466334975,chcp_sc,hcp_sc,41
age,0.4878634054233024,-4.634503094337058,-4.634503094337058,10.292709426559869,14.927212520896926,chcp_sc,hcp_sc,108
age,0.2334687465424207,9.497856028374033,9.497856028374033,13.27843966011309,3.780583631739058,chcp_sc,hcp_sc,25
age,0.6987416697353933,-7.14638650723694,-7.14638650723694,10.19085043091894,17.33723693815588,chcp_sc,hcp_sc,137
age,0.4533600653506834,-0.0854980847555886,-0.0854980847555886,12.308498566399114,12.393996651154705,chcp_sc,hcp_sc,41
age,0.6562578336335207,0.4886101242932472,0.4886101242932472,13.02128446379514,12.532674339501892,chcp_sc,hcp_sc,85
age,0.2504822617546302,2.7421026649006084,2.7421026649006084,13.792665469295873,11.050562804395264,chcp_sc,hcp_sc,52
age,0.713914631647452,-3.22586127330697,-3.22586127330697,10.183542037835636,13.409403311142606,chcp_sc,hcp_sc,237
age,0.5414691080301761,-5.126266466317148,-5.126266466317148,11.60926419646411,16.735530662781258,chcp_sc,hcp_sc,85
age,0.6121644568290604,-3.826625063119089,-3.826625063119089,11.75815986017951,15.5847849232986,chcp_sc,hcp_sc,67
age,0.581442847982899,8.235403393523857,8.235403393523857,14.257316432298412,6.021913038774555,chcp_sc,hcp_sc,25
age,0.5087789762903692,-5.972454877863667,-5.972454877863667,12.558467934930166,18.53092281279384,chcp_sc,hcp_sc,108
age,0.5680007752367242,0.416154307386904,0.416154307386904,10.336007751327015,9.919853443940111,chcp_sc,hcp_sc,52
age,0.6383904105587408,-2.824462749734657,-2.824462749734657,10.021267489312043,12.8457302390467,chcp_sc,hcp_sc,174
age,0.6433075913643712,-7.924625452515238,-7.924625452515238,9.106756984324988,17.031382436840225,chcp_sc,hcp_sc,221
age,0.2397192876320616,11.220848112368117,11.220848112368117,15.904121271492771,4.683273159124654,chcp_sc,hcp_sc,32
age,0.3493010522422776,2.223979078727588,2.223979078727588,12.10199809844642,9.878019019718831,chcp_sc,hcp_sc,85
age,0.6205788304495549,-0.9722140188776612,-0.9722140188776612,11.395859008729763,12.368073027607425,chcp_sc,hcp_sc,32
age,0.7237913230343255,-2.63233879510196,-2.63233879510196,11.83030266329341,14.46264145839537,chcp_sc,hcp_sc,85
age,0.5273309582182985,2.65874547481973,2.65874547481973,14.40712139140897,11.74837591658924,chcp_sc,hcp_sc,41
age,0.535567951023157,-4.806161565022341,-4.806161565022341,10.85187628472872,15.658037849751064,chcp_sc,hcp_sc,85
age,0.6215634326458777,2.960501405401706,2.960501405401706,14.245143610053365,11.28464220465166,chcp_sc,hcp_sc,32
age,0.4991527493134131,-0.1514348580132694,-0.1514348580132694,11.17317637718038,11.32461123519365,chcp_sc,hcp_sc,52
age,0.1049983513519585,8.735301762151465,8.735301762151465,13.537573479273926,4.80227171712246,chcp_sc,hcp_sc,20
age,0.4550392019995153,0.9470696966610443,0.9470696966610443,11.708241894229069,10.761172197568024,chcp_sc,hcp_sc,32
age,0.6600203655379504,-3.120712953224002,-3.120712953224002,9.88447492181936,13.005187875043363,chcp_sc,hcp_sc,174
age,-0.1118985044051468,13.080015422056332,13.080015422056332,17.012750080909345,3.932734658853013,chcp_sc,hcp_sc,41
age,0.688921394474919,-5.845869596530822,-5.845869596530822,8.862688436649503,14.708558033180324,chcp_sc,hcp_sc,137
age,0.7350951354049966,-7.70345018292981,-7.70345018292981,10.415912281173268,18.11936246410308,chcp_sc,hcp_sc,85
age,0.5974528118134965,-6.983740366066108,-6.983740366066108,11.34085237278618,18.32459273885229,chcp_sc,hcp_sc,108
age,0.7813466397010407,-2.7158819142573165,-2.7158819142573165,9.517029965483603,12.23291187974092,chcp_sc,hcp_sc,237
age,0.7219283694754595,-2.799210157745021,-2.799210157745021,10.673754271941286,13.472964429686307,chcp_sc,hcp_sc,221
age,0.3769115177143196,-8.044464203369593,-8.044464203369593,12.533012022173882,20.577476225543474,chcp_sc,hcp_sc,85
age,0.1730745529123666,6.241613466246467,6.241613466246467,13.40125604759378,7.159642581347312,chcp_sc,hcp_sc,67
age,0.6798383497286528,-3.2388653182203946,-3.2388653182203946,12.206383306835257,15.44524862505565,chcp_sc,hcp_sc,67
age,0.6904546182545444,5.291034769396267,5.291034769396267,11.968913629623476,6.67787886022721,chcp_sc,hcp_sc,52
age,0.2618088216183615,5.79849747190212,5.79849747190212,16.03995596079063,10.241458488888508,chcp_sc,hcp_sc,20
age,0.1265566687716195,9.879472241020324,9.879472241020324,15.92740714842225,6.047934907401924,chcp_sc,hcp_sc,41
age,0.2701899080248497,11.394836790501436,11.394836790501436,15.11583904176389,3.7210022512624543,chcp_sc,hcp_sc,52
age,0.6076508742650897,-3.008265006798576,-3.008265006798576,10.133532921120423,13.141797927919,chcp_sc,hcp_sc,221
age,0.6465846199747707,3.850801056182637,3.850801056182637,11.732483346799564,7.881682290616927,chcp_sc,hcp_sc,85
age,0.6644214614637367,1.715495724657801,1.715495724657801,13.551365803407906,11.835870078750103,chcp_sc,hcp_sc,41
age,0.6461193066501122,-7.791535412402414,-7.791535412402414,9.520064485511792,17.311599897914206,chcp_sc,hcp_sc,174
age,0.100481065222632,-0.3382132264872641,-0.3382132264872641,13.931377699678473,14.269590926165735,chcp_sc,hcp_sc,52
age,0.4364671088678105,-4.282455802949087,-4.282455802949087,12.68575690069273,16.968212703641818,chcp_sc,hcp_sc,52
age,0.1784736332881135,4.510521663778219,4.510521663778219,13.11929782019026,8.608776156412041,chcp_sc,hcp_sc,67
age,0.6528059140361073,-3.023147972807834,-3.023147972807834,10.146273748650351,13.169421721458187,chcp_sc,hcp_sc,85
age,0.6222806137075053,-4.114240497482889,-4.114240497482889,11.600545114716516,15.714785612199403,chcp_sc,hcp_sc,85
age,0.6859455834131919,-10.579895044539784,-10.579895044539784,9.34267202365483,19.922567068194613,chcp_sc,hcp_sc,221
age,0.2687031530826063,11.953263329912478,11.953263329912478,15.078440839591158,3.1251775096786805,chcp_sc,hcp_sc,52
age,0.7284225637504786,4.386843679072159,4.386843679072159,14.147687751818257,9.760844072746096,chcp_sc,hcp_sc,25
age,0.0421085741334626,10.223148654298194,10.223148654298194,13.87833024183914,3.655181587540944,chcp_sc,hcp_sc,25
age,0.3585670302229307,7.314841811736391,7.314841811736391,15.441598535492052,8.12675672375566,chcp_sc,hcp_sc,20
age,0.6549850301684591,-6.070808432040138,-6.070808432040138,9.47293999591785,15.543748427957988,chcp_sc,hcp_sc,237
age,0.6375524594587386,-0.798479799910476,-0.798479799910476,12.24729141637197,13.045771216282446,chcp_sc,hcp_sc,41
age,0.6662202910614234,-7.212705733473422,-7.212705733473422,10.865976585291769,18.07868231876519,chcp_sc,hcp_sc,137
age,0.3868402749958546,2.26706272141643,2.26706272141643,13.507289958775308,11.240227237358878,chcp_sc,hcp_sc,20
age,0.531676135663538,-12.43737305039956,-12.43737305039956,9.818531419211393,22.25590446961095,chcp_sc,hcp_sc,221
age,0.6432563560711585,1.9999415469794928,1.9999415469794928,11.023356444994096,9.023414898014602,chcp_sc,hcp_sc,174
age,0.5660455306812257,-8.236681570920888,-8.236681570920888,9.50206151334921,17.738743084270098,chcp_sc,hcp_sc,237
age,0.1571642750280444,9.950101277450567,9.950101277450567,14.201737844707626,4.251636567257058,chcp_sc,hcp_sc,32
age,0.4775443777662123,-5.608947944270517,-5.608947944270517,12.464311726477666,18.073259670748183,chcp_sc,hcp_sc,85
age,0.4213489266948972,0.1288655636551769,0.1288655636551769,12.54152058006717,12.412655016411993,chcp_sc,hcp_sc,137
age,0.7041991943731122,-10.459051402831353,-10.459051402831353,7.881904329016079,18.34095573184743,chcp_sc,hcp_sc,237
age,0.5903084213311903,2.069310433351694,2.069310433351694,12.502289711489958,10.432979278138264,chcp_sc,hcp_sc,25
age,0.6679548078233951,-3.4183440034799943,-3.4183440034799943,10.662941527960555,14.081285531440551,chcp_sc,hcp_sc,221
age,0.6440554359916844,-2.49568440858072,-2.49568440858072,12.852696869051352,15.348381277632072,chcp_sc,hcp_sc,52
age,0.5729918266376991,-0.4952659222877305,-0.4952659222877305,11.650447315331643,12.145713237619374,chcp_sc,hcp_sc,85
age,0.5894470618054546,2.003022324845809,2.003022324845809,12.532349683969205,10.529327359123394,chcp_sc,hcp_sc,32
age,0.6483962041303508,-10.14572731352914,-10.14572731352914,10.379473872046198,20.525201185575337,chcp_sc,hcp_sc,137
age,0.3898782148758927,-5.914810132868178,-5.914810132868178,13.69539452457822,19.6102046574464,chcp_sc,hcp_sc,67
age,-0.1429448330081919,8.463752153805888,8.463752153805888,15.685716613993996,7.221964460188108,chcp_sc,hcp_sc,20
age,0.4383876223342227,2.7951876860474574,2.7951876860474574,14.39984973570146,11.604662049654,chcp_sc,hcp_sc,25
age,0.4460649729494019,5.698106367907363,5.698106367907363,13.236044692468043,7.537938324560682,chcp_sc,hcp_sc,41
age,0.5474600562179802,-2.179287026367538,-2.179287026367538,11.646217806637766,13.825504833005304,chcp_sc,hcp_sc,85
age,0.6225194562518782,-4.022776310261529,-4.022776310261529,11.43962250431014,15.462398814571667,chcp_sc,hcp_sc,137
age,0.6248708531370673,-0.455243169236871,-0.455243169236871,12.27741038460881,12.73265355384568,chcp_sc,hcp_sc,85
age,0.6855232454342779,-5.069924845224879,-5.069924845224879,11.404651332002404,16.474576177227284,chcp_sc,hcp_sc,85
age,0.4357318407330234,6.16960707658047,6.16960707658047,12.316236768223208,6.146629691642738,chcp_sc,hcp_sc,20
age,0.5390891209944836,2.231421389367947,2.231421389367947,14.36008706041899,12.128665671051044,chcp_sc,hcp_sc,20
age,0.7453429620177103,0.0778560787365787,0.0778560787365787,12.947310493916335,12.869454415179757,chcp_sc,hcp_sc,41
age,0.5899820383381691,5.820959539104542,5.820959539104542,13.752995936298523,7.932036397193982,chcp_sc,hcp_sc,20
age,0.6682178996312975,0.2932049803246297,0.2932049803246297,12.375629788011665,12.082424807687032,chcp_sc,hcp_sc,41
age,0.6582832416014925,-2.9095703695724904,-2.9095703695724904,11.91616696738785,14.82573733696034,chcp_sc,hcp_sc,52
age,0.4342609233454627,-3.418824013684725,-3.418824013684725,11.6700479201383,15.088871933823023,chcp_sc,hcp_sc,85
age,0.2069752092636461,5.074157065192846,5.074157065192846,12.934953435526982,7.860796370334135,chcp_sc,hcp_sc,52
age,0.4806698996223852,4.116801802293235,4.116801802293235,13.682965128138257,9.566163325845022,chcp_sc,hcp_sc,32
age,0.6571521235733878,2.869497578689849,2.869497578689849,14.14610123248803,11.276603653798182,chcp_sc,hcp_sc,25
age,0.6555982302029338,-2.2116936578937985,-2.2116936578937985,9.30186445440774,11.513558112301538,chcp_sc,hcp_sc,174
age,0.7251456680783634,-5.059345994748114,-5.059345994748114,9.17045888726547,14.229804882013584,chcp_sc,hcp_sc,221
age,0.7269535989000534,0.1777689159726438,0.1777689159726438,10.659187722701018,10.481418806728374,chcp_sc,hcp_sc,174
age,0.1514303235418264,9.021217237920329,9.021217237920329,14.878510285694,5.85729304777367,chcp_sc,hcp_sc,20
age,0.6080461037815362,-7.2439624846453246,-7.2439624846453246,9.478587328572171,16.722549813217498,chcp_sc,hcp_sc,237
age,0.7097807833190299,8.466244335284205,8.466244335284205,15.045668876886948,6.579424541602744,chcp_sc,hcp_sc,20
age,0.5891013225115398,-9.298252190266451,-9.298252190266451,8.213559387962661,17.511811578229114,chcp_sc,hcp_sc,237
age,0.6354828914827726,-5.048837585864348,-5.048837585864348,10.409861212116256,15.458698797980604,chcp_sc,hcp_sc,174
age,0.4691289542834566,-11.527612741875238,-11.527612741875238,11.580116390031538,23.107729131906776,chcp_sc,hcp_sc,85
age,0.2314017075124066,3.088180034582857,3.088180034582857,13.758200894465926,10.670020859883069,chcp_sc,hcp_sc,108
age,0.6234414481529343,-3.738247225045459,-3.738247225045459,9.756287806576932,13.49453503162239,chcp_sc,hcp_sc,174
age,0.6028108772230965,-4.863198980539908,-4.863198980539908,12.49829159587542,17.361490576415328,chcp_sc,hcp_sc,32
age,0.7990015901170657,1.2925393908187104,1.2925393908187104,12.930002548217743,11.637463157399033,chcp_sc,hcp_sc,52
age,0.650920839288868,-3.5946367804923707,-3.5946367804923707,11.988969901442887,15.583606681935258,chcp_sc,hcp_sc,174
age,0.6353819698178755,-2.6109642457832294,-2.6109642457832294,10.372124117358746,12.983088363141976,chcp_sc,hcp_sc,221
age,0.6516978305483494,-1.8278213601867392,-1.8278213601867392,11.9503372515716,13.77815861175834,chcp_sc,hcp_sc,52
age,0.5297236403271648,2.427299580860952,2.427299580860952,10.598227443658253,8.1709278627973,chcp_sc,hcp_sc,108
age,0.7008515574396694,-8.527851310359218,-8.527851310359218,9.089322923243657,17.617174233602874,chcp_sc,hcp_sc,137
age,0.5501292518109269,-4.645384350407111,-4.645384350407111,11.40849984200404,16.05388419241115,chcp_sc,hcp_sc,137
age,0.1342108999448217,12.928465079756506,12.928465079756506,16.178056869413002,3.2495917896564954,chcp_sc,hcp_sc,32
age,0.3786054171428246,-0.4017671572552608,-0.4017671572552608,10.622343945545692,11.024111102800951,chcp_sc,hcp_sc,41
age,0.5784263049009327,-7.927456796249134,-7.927456796249134,8.845772132288902,16.773228928538035,chcp_sc,hcp_sc,221
age,0.6017901743266714,-0.0079450234317217,-0.0079450234317217,11.326647285439254,11.334592308870976,chcp_sc,hcp_sc,237
age,0.7579903259983426,-16.463548513145398,-16.463548513145398,6.878500503271856,23.342049016417253,chcp_sc,hcp_sc,237
age,0.0797790802170811,9.399041355869688,9.399041355869688,16.567504301007364,7.168462945137677,chcp_sc,hcp_sc,32
age,0.6510732094964438,-1.5665672148691705,-1.5665672148691705,12.90436459989833,14.4709318147675,chcp_sc,hcp_sc,52
age,0.3635883839805242,8.163686161626647,8.163686161626647,13.961738337829845,5.798052176203197,chcp_sc,hcp_sc,20
age,0.6516229848207415,-5.197816108730935,-5.197816108730935,9.931808260181212,15.129624368912149,chcp_sc,hcp_sc,237
age,0.5938415898200041,-4.952591815208004,-4.952591815208004,9.057723282641645,14.010315097849649,chcp_sc,hcp_sc,221
age,0.6334204542996522,-3.128425001341199,-3.128425001341199,12.45725007293054,15.58567507427174,chcp_sc,hcp_sc,67
age,0.4759373847102135,-8.670732595954606,-8.670732595954606,12.296204363736909,20.966936959691512,chcp_sc,hcp_sc,237
age,0.6645839857305788,-7.150210352191801,-7.150210352191801,10.675902783003949,17.826113135195747,chcp_sc,hcp_sc,174
age,0.5016935660036428,-2.453446374484974,-2.453446374484974,13.72027393861193,16.173720313096904,chcp_sc,hcp_sc,32
age,0.1312104230132996,1.6148082921008893,1.6148082921008893,13.194174210930326,11.579365918829437,chcp_sc,hcp_sc,32
age,0.5513760233040866,4.882616776760965,4.882616776760965,14.073586171526228,9.190969394765265,chcp_sc,hcp_sc,52
age,0.061531641134348,8.669543777014583,8.669543777014583,12.362187662429015,3.692643885414432,chcp_sc,hcp_sc,25
age,0.5762451761785002,-1.7186281146037017,-1.7186281146037017,11.725688443643117,13.444316558246816,chcp_sc,hcp_sc,67
age,0.2113114379402186,5.382938705023101,5.382938705023101,15.119039851568104,9.736101146545003,chcp_sc,hcp_sc,52
age,0.1276645669591911,11.381489232227858,11.381489232227858,16.66415507406599,5.282665841838133,chcp_sc,hcp_sc,52
age,0.0975256858537606,9.753529059559996,9.753529059559996,14.913837869986894,5.1603088104269,chcp_sc,hcp_sc,25
age,0.3531910092655357,7.280950841412608,7.280950841412608,15.338771153086554,8.057820311673947,chcp_sc,hcp_sc,25
age,0.7594706676687236,-7.042820072660183,-7.042820072660183,9.7693507276438,16.81217080030398,chcp_sc,hcp_sc,237
age,0.2966539434188782,4.916146069054845,4.916146069054845,13.37386176623932,8.457715697184476,chcp_sc,hcp_sc,52
age,0.6406819961153324,-3.4630447617193614,-3.4630447617193614,9.387985708812804,12.851030470532166,chcp_sc,hcp_sc,237
age,-0.0772024938788945,9.300709781655623,9.300709781655623,13.140121920182846,3.8394121385272215,chcp_sc,hcp_sc,25
age,0.5922218171210261,-5.787563755210595,-5.787563755210595,10.839584861132504,16.6271486163431,chcp_sc,hcp_sc,174
age,0.4802544227577394,0.5259143638749038,0.5259143638749038,13.52502914770042,12.999114783825515,chcp_sc,hcp_sc,52
age,0.3921745332678802,3.6801545005427663,3.6801545005427663,12.850654391965367,9.170499891422605,chcp_sc,hcp_sc,137
age,0.3519386839136393,4.190457400759801,4.190457400759801,13.636996288941122,9.44653888818132,chcp_sc,hcp_sc,108
age,0.6624714242043769,-4.857328966013897,-4.857328966013897,10.468614711239455,15.325943677253354,chcp_sc,hcp_sc,237
age,0.7279030140316416,-9.387982435841998,-9.387982435841998,8.322750110613256,17.710732546455255,chcp_sc,hcp_sc,237
age,0.5891365450577656,-7.622503029309559,-7.622503029309559,9.673971257507729,17.296474286817286,chcp_sc,hcp_sc,221
age,0.7440018712862527,-3.305899993747092,-3.305899993747092,10.696925891239284,14.002825884986375,chcp_sc,hcp_sc,221
age,0.0042668023619264,9.177171673390518,9.177171673390518,12.657644335447667,3.480472662057152,chcp_sc,hcp_sc,32
age,0.571703788714822,-8.30540993150579,-8.30540993150579,12.09164255994998,20.39705249145577,chcp_sc,hcp_sc,108
age,0.0863757203446107,10.228498252688636,10.228498252688636,14.212684793207918,3.984186540519284,chcp_sc,hcp_sc,32
age,0.3955366368028638,-1.5104272234317868,-1.5104272234317868,12.2768437923817,13.787271015813488,chcp_sc,hcp_sc,137
age,0.6374839511335044,-2.204864739816033,-2.204864739816033,14.465454609619083,16.67031934943512,chcp_sc,hcp_sc,32
age,0.1525898795677189,6.113108763017765,6.113108763017765,14.502421722070563,8.389312959052798,chcp_sc,hcp_sc,25
age,0.6315276944286343,-8.451088185625652,-8.451088185625652,8.946188453335,17.39727663896065,chcp_sc,hcp_sc,221
age,0.6274550125672598,-9.895075602223685,-9.895075602223685,10.103663232371929,19.998738834595613,chcp_sc,hcp_sc,137
age,0.6725543890072045,-4.137120361947007,-4.137120361947007,10.629985083540754,14.76710544548776,chcp_sc,hcp_sc,85
age,0.1455050010660769,6.804982142562633,6.804982142562633,15.047082748665428,8.242100606102795,chcp_sc,hcp_sc,25
age,0.6539659279856812,-1.549038578911027,-1.549038578911027,11.830032958088204,13.37907153699923,chcp_sc,hcp_sc,67
age,0.710697677317846,-5.965986404641546,-5.965986404641546,9.005570063049102,14.971556467690649,chcp_sc,hcp_sc,237
age,0.4300947898334465,0.9116526292208676,0.9116526292208676,14.478195475690477,13.566542846469607,chcp_sc,hcp_sc,20
age,0.5559468958692276,-8.479606611485725,-8.479606611485725,11.60097796089754,20.080584572383263,chcp_sc,hcp_sc,67
age,0.655999666500067,0.068270855715296,0.068270855715296,11.313815405670248,11.245544549954952,chcp_sc,hcp_sc,67
age,0.5550432779865339,-4.208207149631559,-4.208207149631559,10.79619449123643,15.004401640867988,chcp_sc,hcp_sc,52
age,0.5974763636444775,-5.642519008059571,-5.642519008059571,11.635056565083234,17.277575573142805,chcp_sc,hcp_sc,137
age,0.6766446031140321,-1.7990306873817978,-1.7990306873817978,12.49187084371192,14.290901531093718,chcp_sc,hcp_sc,32
age,0.6724186752998454,-3.9573024755837487,-3.9573024755837487,9.988863023887054,13.946165499470805,chcp_sc,hcp_sc,108
age,0.5986769801119131,-8.407516315599946,-8.407516315599946,8.891282250162678,17.298798565762624,chcp_sc,hcp_sc,221
age,0.59977849642362,-5.871641828701591,-5.871641828701591,8.988658894056694,14.860300722758286,chcp_sc,hcp_sc,221
age,0.0461878447509608,7.973046392928474,7.973046392928474,16.06489419803871,8.091847805110238,chcp_sc,hcp_sc,20
age,0.6606640362527074,-0.4724174828699627,-0.4724174828699627,13.58928238581036,14.061699868680323,chcp_sc,hcp_sc,32
age,0.6379836561270423,10.538693190055003,10.538693190055003,13.65197931242321,3.1132861223682067,chcp_sc,hcp_sc,32
age,0.5048719045428783,-2.241804083742741,-2.241804083742741,10.034009554650792,12.275813638393531,chcp_sc,hcp_sc,108
age,0.5476897859559156,4.06590277296105,4.06590277296105,9.963835648594376,5.897932875633326,chcp_sc,hcp_sc,25
age,0.5809454743904889,-7.234783447702748,-7.234783447702748,9.482622558780468,16.717406006483216,chcp_sc,hcp_sc,137
age,0.4371348035942314,-0.7380576792455358,-0.7380576792455358,13.001820577669044,13.73987825691458,chcp_sc,hcp_sc,221
age,0.6890539407717994,4.0925063269843385,4.0925063269843385,15.532742304142818,11.44023597715848,chcp_sc,hcp_sc,25
age,0.4618919714883676,4.896705925902385,4.896705925902385,15.982270490163812,11.085564564261428,chcp_sc,hcp_sc,20
age,-0.0171313817058076,8.116258839997565,8.116258839997565,17.32157621921221,9.205317379214646,chcp_sc,hcp_sc,25
age,0.3796309454730865,4.855907983828494,4.855907983828494,14.216989024050385,9.36108104022189,chcp_sc,hcp_sc,25
age,0.7006976014096823,-3.81800709909732,-3.81800709909732,9.620975733111283,13.438982832208602,chcp_sc,hcp_sc,108
age,0.5166246814721043,-1.169497378409785,-1.169497378409785,12.1349662084226,13.304463586832384,chcp_sc,hcp_sc,108
age,0.4279417513589837,3.874780393507514,3.874780393507514,15.379886384303155,11.505105990795643,chcp_sc,hcp_sc,32
age,0.6960478569168475,0.2237853857987435,0.2237853857987435,10.86888405557909,10.645098669780346,chcp_sc,hcp_sc,221
age,0.6632725400452083,0.4355401073931038,0.4355401073931038,12.92064406926202,12.485103961868916,chcp_sc,hcp_sc,20
age,0.5020770639140053,-9.161396993963573,-9.161396993963573,11.407087382541222,20.568484376504795,chcp_sc,hcp_sc,137
age,0.597451803962766,-1.773983270266891,-1.773983270266891,9.944398739511536,11.718382009778429,chcp_sc,hcp_sc,237
age,0.325758488666353,4.597360809386325,4.597360809386325,13.343305874815124,8.745945065428797,chcp_sc,hcp_sc,25
age,0.5627890216257833,-2.385921604609001,-2.385921604609001,13.55908276632756,15.945004370936562,chcp_sc,hcp_sc,41
age,-0.0536320638827001,11.562579030293762,11.562579030293762,15.882510586516162,4.319931556222399,chcp_sc,hcp_sc,20
age,0.5729575735185072,4.916286577829695,4.916286577829695,14.479850623348794,9.5635640455191,chcp_sc,hcp_sc,25
age,0.6482501869682091,-3.6015712480354054,-3.6015712480354054,10.59905309083089,14.200624338866296,chcp_sc,hcp_sc,108
age,0.6064137422150313,-0.7943960239952581,-0.7943960239952581,11.15853864002898,11.952934664024236,chcp_sc,hcp_sc,221
age,0.7432275003241708,0.2695966581406956,0.2695966581406956,10.517255046695384,10.247658388554688,chcp_sc,hcp_sc,67
age,0.599437455443796,-8.034364954948723,-8.034364954948723,9.519001248428728,17.55336620337745,chcp_sc,hcp_sc,137
age,0.6389253355075986,-6.781002735861385,-6.781002735861385,11.28698159837078,18.067984334232165,chcp_sc,hcp_sc,174
age,0.6895296881663052,-4.485317317508697,-4.485317317508697,11.580293984417487,16.065611301926186,chcp_sc,hcp_sc,85
age,0.5198592196050065,-2.254903976786599,-2.254903976786599,13.675104111542696,15.930008088329297,chcp_sc,hcp_sc,52
age,0.7068951771972015,4.7162537842425305,4.7162537842425305,13.152432191207566,8.436178406965036,chcp_sc,hcp_sc,67
age,0.7370370621909776,-7.038772504288769,-7.038772504288769,8.782703976657691,15.82147648094646,chcp_sc,hcp_sc,221
age,0.5272464313010887,1.077539626145338,1.077539626145338,11.65823939372356,10.580699767578222,chcp_sc,hcp_sc,85
age,0.4312568165046875,-1.8238851978382389,-1.8238851978382389,12.172728210554032,13.996613408392273,chcp_sc,hcp_sc,85
age,0.7047841281545745,-2.6512105401041985,-2.6512105401041985,10.868330594409096,13.519541134513297,chcp_sc,hcp_sc,108
age,0.6036713364215668,-3.637191106822396,-3.637191106822396,12.224768931808333,15.861960038630729,chcp_sc,hcp_sc,52
age,-0.0493415695645402,10.23871685682786,10.23871685682786,17.20679037721949,6.968073520391632,chcp_sc,hcp_sc,25
age,0.5884744781436214,-9.37229117755365,-9.37229117755365,10.32811518226468,19.70040635981833,chcp_sc,hcp_sc,108
age,0.7453946604498081,-4.548689764762129,-4.548689764762129,9.90362073947525,14.452310504237378,chcp_sc,hcp_sc,108
age,0.6370372512782522,-2.823668901542245,-2.823668901542245,11.106316332660567,13.929985234202812,chcp_sc,hcp_sc,221
age,0.524432563277815,-2.7335728326603856,-2.7335728326603856,13.46789904564726,16.201471878307647,chcp_sc,hcp_sc,41
age,0.5216063839982834,-2.448649008912636,-2.448649008912636,10.764225335761102,13.212874344673738,chcp_sc,hcp_sc,174
age,0.7312411036115973,-9.387019742096124,-9.387019742096124,7.970379243914535,17.35739898601066,chcp_sc,hcp_sc,237
age,0.513986981969333,-2.6134274028398536,-2.6134274028398536,14.359811688540049,16.973239091379902,chcp_sc,hcp_sc,32
age,0.6419407350698445,4.283302668840205,4.283302668840205,12.962958878923164,8.679656210082959,chcp_sc,hcp_sc,85
age,0.5497258852016307,-5.168053788996334,-5.168053788996334,9.141142979609432,14.309196768605766,chcp_sc,hcp_sc,221
age,0.211042561982328,8.182862948008896,8.182862948008896,13.57201616170339,5.389153213694494,chcp_sc,hcp_sc,20
age,0.6421379111794937,-0.8322880377302546,-0.8322880377302546,11.808541246894633,12.640829284624887,chcp_sc,hcp_sc,67
age,0.6839337932128384,-1.6196584376952572,-1.6196584376952572,11.2479807349789,12.867639172674158,chcp_sc,hcp_sc,52
age,0.6802677227473068,10.935978244794205,10.935978244794205,16.39847218834667,5.462493943552468,chcp_sc,hcp_sc,32
age,-0.0438743147444531,10.79222367682692,10.79222367682692,14.650949918708127,3.858726241881209,chcp_sc,hcp_sc,20
age,0.6522342752732668,-6.93799068209762,-6.93799068209762,9.452682294851826,16.390672976949446,chcp_sc,hcp_sc,221
age,0.6521878697795686,-10.072485198320038,-10.072485198320038,8.343696048869145,18.416181247189183,chcp_sc,hcp_sc,174
