train_dataset,test_dataset,pheno,num_train,num_test,r_med,r_lower,r_upper,mae_med,mae_lower,mae_upper,r_gt,mae_gt,r_pos_rate,mae_pos_rate,r_sig_ground_truth,mae_sig_ground_truth,r_ground_truth,mae_ground_truth
hcp_sc,chcp_sc,age,41,20,0.0706980357807313,-0.3635317419590375,0.4821320093052308,13.892107319495029,7.091400167508411,19.586840610785558,0.2669275522988148,13.12512188700058,0.0793,0.066,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,41,25,0.0835738956594269,-0.3315138913863056,0.4526757967711571,13.924610891056751,7.775963665139984,19.909719153268554,0.2669275522988148,13.12512188700058,0.0976,0.0797,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,41,32,0.0847542978727983,-0.2876026584627826,0.4077322897352794,13.75141350581815,8.11250986595809,19.265984448502643,0.2669275522988148,13.12512188700058,0.1048,0.0841,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,41,41,0.0784677259763531,-0.2465991445528554,0.3728696939776078,13.859609500019715,9.154585096588752,18.23135665863475,0.2669275522988148,13.12512188700058,0.1205,0.0897,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,41,52,0.0736922218164788,-0.2272399812927855,0.3461986291892291,13.802255141520462,9.710802374021895,17.769310005332443,0.2669275522988148,13.12512188700058,0.1386,0.1007,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,41,67,0.0737435240708148,-0.1944008328157645,0.3206604753568212,13.74176875425003,10.126884359705006,16.665432895952925,0.2669275522988148,13.12512188700058,0.1555,0.1108,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,41,85,0.0754521475268003,-0.1779839869955741,0.2946827096313412,13.640697886902592,10.70815244816015,16.301595717901137,0.2669275522988148,13.12512188700058,0.1812,0.1298,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,41,108,0.0744775329559011,-0.1488726664880004,0.2720220572071252,13.72506239705827,11.196766602922274,16.1817485101819,0.2669275522988148,13.12512188700058,0.2097,0.1459,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,41,137,0.0729127044816056,-0.1262784853969346,0.251671302726811,13.836651446308776,11.801157992207544,15.646384391619478,0.2669275522988148,13.12512188700058,0.2346,0.1551,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,41,174,0.0710193255234831,-0.1061261548422065,0.2304599522457793,13.72938331000232,12.25233429748827,15.297108165152483,0.2669275522988148,13.12512188700058,0.2663,0.1731,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,41,221,0.0701776326480001,-0.0871957161503797,0.2138280341671542,13.678648733276813,12.416460559542578,14.843123808381543,0.2669275522988148,13.12512188700058,0.3089,0.1967,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,41,281,0.0721353181153051,-0.0687355535816861,0.1967054665865258,13.654589452505276,12.750110681385792,14.629811347743669,0.2669275522988148,13.12512188700058,0.3692,0.2358,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,41,312,0.0698526675638918,-0.0685686326160245,0.1901853861316219,13.616377085513614,13.011948882317125,14.461084481684228,0.2669275522988148,13.12512188700058,0.4,0.2511,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,52,20,0.074519074228795,-0.3702076620789592,0.5076136210092292,13.822321318987456,6.986110456503258,19.59403311033645,0.2669275522988148,13.12512188700058,0.0947,0.0792,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,52,25,0.0876939169466012,-0.3311399848674299,0.4918452828806548,13.845462431046045,7.581918065711054,19.87451446290785,0.2669275522988148,13.12512188700058,0.1149,0.095,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,52,32,0.0874439320626902,-0.2875707589598018,0.4367736289599718,13.686742125933666,7.864604219264309,19.264752125500493,0.2669275522988148,13.12512188700058,0.1286,0.1022,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,52,41,0.0835232778788273,-0.2498593831640376,0.4062826603319343,13.785943975773607,8.946445738918333,18.234021361676984,0.2669275522988148,13.12512188700058,0.1451,0.1099,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,52,52,0.0806743162322045,-0.2282031398180027,0.3871333283631977,13.731301614185371,9.648894057877056,17.718375666755893,0.2669275522988148,13.12512188700058,0.1674,0.1261,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,52,67,0.0801878632940523,-0.2055706401751515,0.3592066887653551,13.700334145654937,10.07161689234354,16.61658880184037,0.2669275522988148,13.12512188700058,0.1901,0.1419,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,52,85,0.0800187631600384,-0.1927642653645551,0.3384188291776794,13.579414644225956,10.638630582156074,16.248438441556775,0.2669275522988148,13.12512188700058,0.2235,0.1654,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,52,108,0.0833879446172062,-0.1773018009199052,0.3270765309798748,13.663879787896258,11.085853681054031,16.12761666762384,0.2669275522988148,13.12512188700058,0.2558,0.1909,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,52,137,0.0788270764823742,-0.172099114607965,0.3090341845338496,13.775289959555522,11.75255064339119,15.56272604868092,0.2669275522988148,13.12512188700058,0.2816,0.202,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,52,174,0.0755467677673173,-0.1597878546454306,0.3042565928130949,13.656641161327912,12.18774743381959,15.203630124052632,0.2669275522988148,13.12512188700058,0.3016,0.2198,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,52,221,0.0741499816308701,-0.1580967570958689,0.2968572525453876,13.610041881096226,12.374056942080625,14.729936959358,0.2669275522988148,13.12512188700058,0.3415,0.2512,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,52,281,0.0756132715540272,-0.1429704602131593,0.287100414323178,13.59971907219369,12.70045939022816,14.497701256911837,0.2669275522988148,13.12512188700058,0.3859,0.2888,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,52,312,0.0712835221608718,-0.1355243472564623,0.27685102030198,13.58911132623422,12.937934934592006,14.321912199985428,0.2669275522988148,13.12512188700058,0.36,0.2996,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,67,20,0.0913539864538383,-0.344071883713772,0.5176240110339639,13.730820775076404,6.932417628960126,19.57239932056714,0.2669275522988148,13.12512188700058,0.1013,0.0847,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,67,25,0.1056526123843133,-0.3119407244968355,0.4936328912650902,13.780287094472794,7.495045077579965,19.823382518170472,0.2669275522988148,13.12512188700058,0.1241,0.103,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,67,32,0.1025914919312622,-0.2579268487497622,0.4535416075420159,13.627831513958576,7.713781382927663,19.23852328917032,0.2669275522988148,13.12512188700058,0.1377,0.1134,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,67,41,0.1011660116940533,-0.2141829825365176,0.4134313411619524,13.7158165377259,8.780674241392912,18.182741093563543,0.2669275522988148,13.12512188700058,0.1611,0.1267,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,67,52,0.0959707731171846,-0.1923177486244074,0.3873753752765588,13.6477134784667,9.568191542205128,17.657214663791652,0.2669275522988148,13.12512188700058,0.1867,0.1412,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,67,67,0.0935225382735502,-0.168636759729045,0.3629432173279029,13.609564168007036,9.985089222887556,16.54316945298214,0.2669275522988148,13.12512188700058,0.2105,0.1547,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,67,85,0.0958666131442166,-0.1538538739448107,0.3442900245016658,13.498390661834147,10.528019918809726,16.197704748358056,0.2669275522988148,13.12512188700058,0.2444,0.1804,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,67,108,0.0959884071257252,-0.1238345629967897,0.3333410411151807,13.584004379489809,11.028710311600156,16.04443085093065,0.2669275522988148,13.12512188700058,0.2815,0.2027,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,67,137,0.0930087036264989,-0.1131921036894365,0.3227212758917622,13.703413920607538,11.685486716876351,15.518183090226657,0.2669275522988148,13.12512188700058,0.3084,0.2155,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,67,174,0.0902307365700068,-0.0933972454589781,0.3106475477774993,13.579532266539363,12.163698604152138,15.13201165724291,0.2669275522988148,13.12512188700058,0.3385,0.2336,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,67,221,0.0903746839102348,-0.081669898317907,0.3051379484730969,13.529318846532506,12.338608635496383,14.705637428356688,0.2669275522988148,13.12512188700058,0.3879,0.2593,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,67,281,0.0927512049610145,-0.0614140781959945,0.2983434353575473,13.503897333013525,12.696529709539051,14.561792399430134,0.2669275522988148,13.12512188700058,0.4634,0.3092,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,67,312,0.0874056387370632,-0.0540593193672245,0.3052638685055059,13.492227880638762,12.941203764173528,14.502630531321996,0.2669275522988148,13.12512188700058,0.47,0.3326,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,85,20,0.0915577254818485,-0.3443376181175719,0.505363036615834,13.72057509459242,6.90918799695318,19.56452304784925,0.2669275522988148,13.12512188700058,0.0958,0.0778,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,85,25,0.1045766678317132,-0.3030318181207417,0.4833992625852502,13.771139332762516,7.372384484826343,19.82127036807201,0.2669275522988148,13.12512188700058,0.1193,0.0961,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,85,32,0.1034683268618631,-0.2595648834588598,0.4321125488715642,13.60738582173873,7.612620291973964,19.21102833825738,0.2669275522988148,13.12512188700058,0.133,0.107,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,85,41,0.0975579823041666,-0.2045134616800031,0.3989904011372362,13.703064314957064,8.857417788976587,18.160919855084344,0.2669275522988148,13.12512188700058,0.1529,0.1168,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,85,52,0.0917612063310089,-0.1934654646187733,0.3747200748833076,13.616043816007457,9.557319370958894,17.65361597830975,0.2669275522988148,13.12512188700058,0.1757,0.1332,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,85,67,0.0915808863243358,-0.1675988081081996,0.3496238155567045,13.57788230102573,9.96880909445156,16.53452112761529,0.2669275522988148,13.12512188700058,0.2058,0.1478,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,85,85,0.0932717031228142,-0.1484474132462689,0.3299197487312802,13.468749693425128,10.535915593557398,16.140720127379723,0.2669275522988148,13.12512188700058,0.2406,0.1741,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,85,108,0.0942820067242057,-0.1208958635546001,0.3107633254981278,13.564044721355522,11.039535263921788,16.041054323691025,0.2669275522988148,13.12512188700058,0.2809,0.1941,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,85,137,0.0916966668737659,-0.1075007093425848,0.2982654879986924,13.682145238174323,11.699389812352251,15.448630788596612,0.2669275522988148,13.12512188700058,0.3097,0.2065,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,85,174,0.0888419923221401,-0.0880565523878891,0.2880898058571104,13.553038365262925,12.187044438438395,15.056059724718573,0.2669275522988148,13.12512188700058,0.346,0.2223,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,85,221,0.0895160703037996,-0.0769176514404209,0.278923360544068,13.518368212285273,12.365100971363717,14.54957242333862,0.2669275522988148,13.12512188700058,0.3997,0.2551,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,85,281,0.0941847228520762,-0.0580074554012822,0.2805637261309423,13.501964688602246,12.732650217728184,14.30561395271186,0.2669275522988148,13.12512188700058,0.4762,0.292,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,85,312,0.0920099388359678,-0.0591668545854753,0.2766050748546665,13.503253544460224,13.02863835410366,14.188398060180525,0.2669275522988148,13.12512188700058,0.49,0.2984,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,108,20,0.1073043517854433,-0.3295444573957196,0.524263303189547,13.694029884515029,6.899383500270576,19.51057491907314,0.2669275522988148,13.12512188700058,0.1118,0.0921,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,108,25,0.1205548729847881,-0.2806880748006561,0.4966659045375269,13.748127438641925,7.410745131717651,19.79806356801318,0.2669275522988148,13.12512188700058,0.1354,0.1123,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,108,32,0.1179055252143078,-0.2392825641018723,0.4488635700754794,13.569951406283788,7.536833681218977,19.208726756736954,0.2669275522988148,13.12512188700058,0.1522,0.1238,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,108,41,0.114637553485179,-0.1986384234452002,0.4156222230635213,13.65810351735933,8.80623509231389,18.143642959852382,0.2669275522988148,13.12512188700058,0.1792,0.1368,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,108,52,0.1084334415380424,-0.1746847875163209,0.3995958736355945,13.568665402121994,9.498506178129878,17.618368509316984,0.2669275522988148,13.12512188700058,0.208,0.1605,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,108,67,0.1070017644122482,-0.146829683936286,0.3715144862135005,13.536867530228037,9.960330181108816,16.50026450141864,0.2669275522988148,13.12512188700058,0.2427,0.1779,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,108,85,0.108104677552321,-0.1344600431019781,0.3558279737116085,13.42240382956802,10.518480991028488,16.10363432715306,0.2669275522988148,13.12512188700058,0.2761,0.2064,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,108,108,0.1077937869878933,-0.1061249959482805,0.3355095616170156,13.522702918520036,10.967533778355865,15.99914288726025,0.2669275522988148,13.12512188700058,0.3257,0.2363,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,108,137,0.105226251445112,-0.0962321460938187,0.321302503142533,13.640959829443736,11.676913308734711,15.415420898227769,0.2669275522988148,13.12512188700058,0.3547,0.2471,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,108,174,0.1017885916512867,-0.0782940883508682,0.3093822603937138,13.499939244230038,12.163040670622925,14.998481065534286,0.2669275522988148,13.12512188700058,0.393,0.2649,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,108,221,0.1017565701744834,-0.0663609698074041,0.2966554604158004,13.469070228409478,12.340044747853716,14.455859031429776,0.2669275522988148,13.12512188700058,0.4513,0.2927,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,108,281,0.1022854208797925,-0.0586861287224018,0.2847732225555027,13.474452342496186,12.682995954125456,14.207886924451364,0.2669275522988148,13.12512188700058,0.5233,0.3339,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,108,312,0.099033098010469,-0.0556166071339687,0.2745520062903486,13.485017627697513,12.89131753052978,14.12406121931124,0.2669275522988148,13.12512188700058,0.51,0.3248,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,137,20,0.1089612626381318,-0.3190230608196352,0.5160286045568151,13.64877913632911,6.917616955012181,19.48182183586987,0.2669275522988148,13.12512188700058,0.1062,0.0893,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,137,25,0.1244004334443521,-0.2818467819566353,0.4869399984073285,13.731400821699584,7.256138940624845,19.797106681698416,0.2669275522988148,13.12512188700058,0.132,0.1077,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,137,32,0.123917194592396,-0.2393928728668615,0.4306394233461909,13.54890415347175,7.443994939612431,19.19796000503269,0.2669275522988148,13.12512188700058,0.1493,0.1204,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,137,41,0.1205105523450907,-0.1874033038142012,0.4024942826848712,13.619148163604171,8.70078083678969,18.117232972938872,0.2669275522988148,13.12512188700058,0.1745,0.135,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,137,52,0.1136594256565918,-0.1594842100168114,0.3830707621474897,13.534298468594764,9.499239082766666,17.591812220428416,0.2669275522988148,13.12512188700058,0.1991,0.1561,1.0,1.0,0.2669275522988148,13.12512188700058
hcp_sc,chcp_sc,age,137,67,0.1129588647218252,-0.135344225908472,0.3581404100893573,13.502066136003029,9.93520356009904,16.467012902566832,0.2669275522988148,13.12512188700058,0.2332,0.1711,1.0,1.0,0.2669275522988148,13.12512188700058
