train_dataset,test_dataset,pheno,num_train,num_test,sig_external,r_med,r_ground_truth,r_sig_ground_truth,mae_med,mae_ground_truth,mae_sig_ground_truth,r_infl_med,mae_infl_med,eval_metric,sig_external_mae
hcp_sc,chcp_sc,age,32,25,0.0,0.043562440154043,0.2669275522988148,1.0,14.020679467373288,13.12512188700058,1.0,-0.2233651121447717,0.8955575803727065,r,
hcp_sc,chcp_sc,age,32,25,1.0,0.4056492080138819,0.2669275522988148,1.0,14.070417917476266,13.12512188700058,1.0,0.1387216557150671,0.945296030475685,r,
hcp_sc,chcp_sc,age,32,32,0.0,0.0400815694434927,0.2669275522988148,1.0,13.877262468365998,13.12512188700058,1.0,-0.226845982855322,0.752140581365417,r,
hcp_sc,chcp_sc,age,32,32,1.0,0.3541881385025223,0.2669275522988148,1.0,13.62182788918229,13.12512188700058,1.0,0.0872605862037074,0.4967060021817087,r,
hcp_sc,chcp_sc,age,32,41,0.0,0.0378763698166026,0.2669275522988148,1.0,13.986597754004148,13.12512188700058,1.0,-0.2290511824822121,0.8614758670035663,r,
hcp_sc,chcp_sc,age,32,41,1.0,0.3160960580677758,0.2669275522988148,1.0,13.709250680997872,13.12512188700058,1.0,0.0491685057689609,0.5841287939972908,r,
hcp_sc,chcp_sc,age,32,52,0.0,0.0326647806177521,0.2669275522988148,1.0,13.909550071261588,13.12512188700058,1.0,-0.2342627716810627,0.7844281842610066,r,
hcp_sc,chcp_sc,age,32,52,1.0,0.2830078120564778,0.2669275522988148,1.0,13.848453823704098,13.12512188700058,1.0,0.0160802597576629,0.7233319367035165,r,
hcp_sc,chcp_sc,age,32,67,0.0,0.0349798656697442,0.2669275522988148,1.0,13.888572119626398,13.12512188700058,1.0,-0.2319476866290706,0.7634502326258161,r,
hcp_sc,chcp_sc,age,32,67,1.0,0.2559694728411982,0.2669275522988148,1.0,13.757508141892526,13.12512188700058,1.0,-0.0109580794576166,0.6323862548919443,r,
hcp_sc,chcp_sc,age,32,85,0.0,0.0345391516558996,0.2669275522988148,1.0,13.794780210128502,13.12512188700058,1.0,-0.2323884006429151,0.669658323127921,r,
hcp_sc,chcp_sc,age,32,85,1.0,0.2295872265690191,0.2669275522988148,1.0,13.57282781195156,13.12512188700058,1.0,-0.0373403257297957,0.4477059249509771,r,
hcp_sc,chcp_sc,age,32,108,0.0,0.03411846036625,0.2669275522988148,1.0,13.887277441339254,13.12512188700058,1.0,-0.2328090919325647,0.7621555543386727,r,
hcp_sc,chcp_sc,age,32,108,1.0,0.2043119823259381,0.2669275522988148,1.0,13.501135493279806,13.12512188700058,1.0,-0.0626155699728767,0.3760136062792245,r,
hcp_sc,chcp_sc,age,32,137,0.0,0.0337571058569928,0.2669275522988148,1.0,14.00348649607438,13.12512188700058,1.0,-0.233170446441822,0.8783646090737989,r,
