train_dataset,test_dataset,pheno,num_train,num_test,r_pos_rate,r_sig_ground_truth,r_ground_truth,mae_pos_rate,mae_sig_ground_truth,mae_ground_truth
hcp_sc,chcp_sc,age,85,281,0.4762,1.0,0.2669275522988148,0.292,1.0,13.12512188700058
hcp_sc,chcp_sc,age,85,312,0.49,1.0,0.2669275522988148,0.2984,1.0,13.12512188700058
hcp_sc,chcp_sc,age,108,20,0.1118,1.0,0.2669275522988148,0.0921,1.0,13.12512188700058
hcp_sc,chcp_sc,age,108,25,0.1354,1.0,0.2669275522988148,0.1123,1.0,13.12512188700058
hcp_sc,chcp_sc,age,108,32,0.1522,1.0,0.2669275522988148,0.1238,1.0,13.12512188700058
hcp_sc,chcp_sc,age,108,41,0.1792,1.0,0.2669275522988148,0.1368,1.0,13.12512188700058
hcp_sc,chcp_sc,age,108,52,0.208,1.0,0.2669275522988148,0.1605,1.0,13.12512188700058
hcp_sc,chcp_sc,age,108,67,0.2427,1.0,0.2669275522988148,0.1779,1.0,13.12512188700058
hcp_sc,chcp_sc,age,108,85,0.2761,1.0,0.2669275522988148,0.2064,1.0,13.12512188700058
hcp_sc,chcp_sc,age,108,108,0.3257,1.0,0.2669275522988148,0.2363,1.0,13.12512188700058
hcp_sc,chcp_sc,age,108,137,0.3547,1.0,0.2669275522988148,0.2471,1.0,13.12512188700058
hcp_sc,chcp_sc,age,108,174,0.393,1.0,0.2669275522988148,0.2649,1.0,13.12512188700058
hcp_sc,chcp_sc,age,108,221,0.4513,1.0,0.2669275522988148,0.2927,1.0,13.12512188700058
hcp_sc,chcp_sc,age,108,281,0.5233,1.0,0.2669275522988148,0.3339,1.0,13.12512188700058
hcp_sc,chcp_sc,age,108,312,0.51,1.0,0.2669275522988148,0.3248,1.0,13.12512188700058
hcp_sc,chcp_sc,age,137,20,0.1062,1.0,0.2669275522988148,0.0893,1.0,13.12512188700058
hcp_sc,chcp_sc,age,137,25,0.132,1.0,0.2669275522988148,0.1077,1.0,13.12512188700058
hcp_sc,chcp_sc,age,137,32,0.1493,1.0,0.2669275522988148,0.1204,1.0,13.12512188700058
hcp_sc,chcp_sc,age,137,41,0.1745,1.0,0.2669275522988148,0.135,1.0,13.12512188700058
hcp_sc,chcp_sc,age,137,52,0.1991,1.0,0.2669275522988148,0.1561,1.0,13.12512188700058
hcp_sc,chcp_sc,age,137,67,0.2332,1.0,0.2669275522988148,0.1711,1.0,13.12512188700058
hcp_sc,chcp_sc,age,137,85,0.2824,1.0,0.2669275522988148,0.2014,1.0,13.12512188700058
hcp_sc,chcp_sc,age,137,108,0.333,1.0,0.2669275522988148,0.238,1.0,13.12512188700058
hcp_sc,chcp_sc,age,137,137,0.3737,1.0,0.2669275522988148,0.2495,1.0,13.12512188700058
hcp_sc,chcp_sc,age,137,174,0.4193,1.0,0.2669275522988148,0.2776,1.0,13.12512188700058
hcp_sc,chcp_sc,age,137,221,0.4985,1.0,0.2669275522988148,0.3232,1.0,13.12512188700058
hcp_sc,chcp_sc,age,137,281,0.5941,1.0,0.2669275522988148,0.3821,1.0,13.12512188700058
hcp_sc,chcp_sc,age,137,312,0.64,1.0,0.2669275522988148,0.3969,1.0,13.12512188700058
hcp_sc,chcp_sc,age,174,20,0.1171,1.0,0.2669275522988148,0.0847,1.0,13.12512188700058
hcp_sc,chcp_sc,age,174,25,0.1447,1.0,0.2669275522988148,0.1063,1.0,13.12512188700058
hcp_sc,chcp_sc,age,174,32,0.1671,1.0,0.2669275522988148,0.1227,1.0,13.12512188700058
hcp_sc,chcp_sc,age,174,41,0.1921,1.0,0.2669275522988148,0.1376,1.0,13.12512188700058
hcp_sc,chcp_sc,age,174,52,0.2275,1.0,0.2669275522988148,0.1571,1.0,13.12512188700058
hcp_sc,chcp_sc,age,174,67,0.2713,1.0,0.2669275522988148,0.1772,1.0,13.12512188700058
hcp_sc,chcp_sc,age,174,85,0.3301,1.0,0.2669275522988148,0.2117,1.0,13.12512188700058
hcp_sc,chcp_sc,age,174,108,0.3978,1.0,0.2669275522988148,0.2535,1.0,13.12512188700058
