train_dataset,test_dataset,pheno,num_train,num_test,sig_external,r_med,r_ground_truth,r_sig_ground_truth,mae_med,mae_ground_truth,mae_sig_ground_truth,r_infl_med,mae_infl_med,eval_metric,sig_external_mae
chcp,hcp,age,137,455,0.0,0.0605553621451151,0.1100296159134671,1.0,16.041612209295575,17.38703447511619,1.0,-0.0494742537683519,-1.3454222658206163,r,
chcp,hcp,age,137,455,1.0,0.1127355846772268,0.1100296159134671,1.0,16.879632156045567,17.38703447511619,1.0,0.0027059687637596,-0.5074023190706249,r,
chcp,hcp,age,137,578,0.0,0.0570986581718703,0.1100296159134671,1.0,15.7071371369565,17.38703447511619,1.0,-0.0529309577415967,-1.6798973381596929,r,
chcp,hcp,age,137,578,1.0,0.1077856638065869,0.1100296159134671,1.0,16.79383708894267,17.38703447511619,1.0,-0.0022439521068801,-0.5931973861735216,r,
chcp,hcp,age,137,735,0.0,0.0542208484259897,0.1100296159134671,1.0,15.416767287569598,17.38703447511619,1.0,-0.0558087674874773,-1.9702671875465927,r,
chcp,hcp,age,137,735,1.0,0.1062008547889801,0.1100296159134671,1.0,16.69706840202487,17.38703447511619,1.0,-0.0038287611244869,-0.6899660730913233,r,
chcp,hcp,age,137,935,0.0,0.0511436348047875,0.1100296159134671,1.0,15.271797311377336,17.38703447511619,1.0,-0.0588859811086795,-2.115237163738856,r,
chcp,hcp,age,137,935,1.0,0.1035678062836538,0.1100296159134671,1.0,16.65016460141127,17.38703447511619,1.0,-0.0064618096298133,-0.7368698737049222,r,
chcp,hcp,age,137,1089,1.0,0.1035296703752169,0.1100296159134671,1.0,16.65025399392045,17.38703447511619,1.0,-0.0064999455382501,-0.7367804811957406,r,
chcp,hcp,age,174,20,0.0,0.0388540177457922,0.1100296159134671,1.0,16.92480868806584,17.38703447511619,1.0,-0.0711755981676748,-0.4622257870503503,r,
chcp,hcp,age,174,20,1.0,0.4466427840133064,0.1100296159134671,1.0,17.12188431176544,17.38703447511619,1.0,0.3366131680998393,-0.26515016335075,r,
chcp,hcp,age,174,25,0.0,0.0774553816678399,0.1100296159134671,1.0,16.976928918847317,17.38703447511619,1.0,-0.0325742342456272,-0.4101055562688742,r,
chcp,hcp,age,174,25,1.0,0.4075179107506373,0.1100296159134671,1.0,17.453585320392126,17.38703447511619,1.0,0.2974882948371702,0.066550845275934,r,
chcp,hcp,age,174,32,0.0,0.0735880597033557,0.1100296159134671,1.0,17.145745904326443,17.38703447511619,1.0,-0.0364415562101113,-0.2412885707897487,r,
chcp,hcp,age,174,32,1.0,0.3404004048917777,0.1100296159134671,1.0,17.468658843212168,17.38703447511619,1.0,0.2303707889783106,0.0816243680959765,r,
chcp,hcp,age,174,41,0.0,0.0823529475451989,0.1100296159134671,1.0,17.116163098603657,17.38703447511619,1.0,-0.0276766683682681,-0.2708713765125345,r,
chcp,hcp,age,174,41,1.0,0.3123016927988568,0.1100296159134671,1.0,17.578521590785684,17.38703447511619,1.0,0.2022720768853896,0.1914871156694921,r,
chcp,hcp,age,174,52,0.0,0.0799693596432859,0.1100296159134671,1.0,17.136274682167866,17.38703447511619,1.0,-0.0300602562701811,-0.250759792948326,r,
chcp,hcp,age,174,52,1.0,0.2771745682504924,0.1100296159134671,1.0,17.492999198229146,17.38703447511619,1.0,0.1671449523370253,0.1059647231129545,r,
chcp,hcp,age,174,67,0.0,0.0727459270881819,0.1100296159134671,1.0,17.14789136119675,17.38703447511619,1.0,-0.0372836888252851,-0.2391431139194431,r,
chcp,hcp,age,174,67,1.0,0.2386395366189235,0.1100296159134671,1.0,17.438121082563168,17.38703447511619,1.0,0.1286099207054564,0.051086607446976,r,
chcp,hcp,age,174,85,0.0,0.0723713584380578,0.1100296159134671,1.0,17.072473772599956,17.38703447511619,1.0,-0.0376582574754092,-0.3145607025162356,r,
chcp,hcp,age,174,85,1.0,0.2268203342037375,0.1100296159134671,1.0,17.38939493281131,17.38703447511619,1.0,0.1167907182902704,0.0023604576951186,r,
chcp,hcp,age,174,108,0.0,0.0641093357367725,0.1100296159134671,1.0,17.07401376982898,17.38703447511619,1.0,-0.0459202801766945,-0.3130207052872116,r,
chcp,hcp,age,174,108,1.0,0.2084845658521456,0.1100296159134671,1.0,17.27542369993797,17.38703447511619,1.0,0.0984549499386785,-0.1116107751782209,r,
chcp,hcp,age,174,137,0.0,0.0606468920782122,0.1100296159134671,1.0,17.00288487086064,17.38703447511619,1.0,-0.0493827238352548,-0.3841496042555512,r,
chcp,hcp,age,174,137,1.0,0.1854273955100177,0.1100296159134671,1.0,17.276808673798964,17.38703447511619,1.0,0.0753977795965505,-0.1102258013172274,r,
chcp,hcp,age,174,174,0.0,0.0574849898483377,0.1100296159134671,1.0,17.055521045928828,17.38703447511619,1.0,-0.0525446260651293,-0.331513429187364,r,
chcp,hcp,age,174,174,1.0,0.1730878687612075,0.1100296159134671,1.0,17.236126758460337,17.38703447511619,1.0,0.0630582528477404,-0.1509077166558547,r,
chcp,hcp,age,174,221,0.0,0.0599938068542531,0.1100296159134671,1.0,17.01439178594581,17.38703447511619,1.0,-0.0500358090592139,-0.3726426891703802,r,
chcp,hcp,age,174,221,1.0,0.1567210867881749,0.1100296159134671,1.0,17.180693220069468,17.38703447511619,1.0,0.0466914708747078,-0.2063412550467234,r,
chcp,hcp,age,174,281,0.0,0.0566776072623156,0.1100296159134671,1.0,16.950070885309657,17.38703447511619,1.0,-0.0533520086511514,-0.4369635898065347,r,
chcp,hcp,age,174,281,1.0,0.1412578069750704,0.1100296159134671,1.0,17.25888966298106,17.38703447511619,1.0,0.0312281910616032,-0.1281448121351331,r,
chcp,hcp,age,174,358,0.0,0.0620582757498864,0.1100296159134671,1.0,16.871863798786578,17.38703447511619,1.0,-0.0479713401635806,-0.515170676329614,r,
chcp,hcp,age,174,358,1.0,0.1250981547398749,0.1100296159134671,1.0,17.26035141395669,17.38703447511619,1.0,0.0150685388264077,-0.1266830611595004,r,
chcp,hcp,age,174,455,0.0,0.0612832453830407,0.1100296159134671,1.0,16.822250033447183,17.38703447511619,1.0,-0.0487463705304263,-0.5647844416690084,r,
chcp,hcp,age,174,455,1.0,0.112548989088349,0.1100296159134671,1.0,17.20905865897913,17.38703447511619,1.0,0.0025193731748819,-0.1779758161370601,r,
chcp,hcp,age,174,578,0.0,0.056878936889275,0.1100296159134671,1.0,16.462928986494493,17.38703447511619,1.0,-0.053150679024192,-0.9241054886216986,r,
chcp,hcp,age,174,578,1.0,0.1079269711112596,0.1100296159134671,1.0,17.15338196897724,17.38703447511619,1.0,-0.0021026448022074,-0.2336525061389522,r,
chcp,hcp,age,174,735,0.0,0.0541665389331364,0.1100296159134671,1.0,16.05102905949859,17.38703447511619,1.0,-0.0558630769803306,-1.3360054156176029,r,
chcp,hcp,age,174,735,1.0,0.1075733787812596,0.1100296159134671,1.0,17.105149418908624,17.38703447511619,1.0,-0.0024562371322074,-0.2818850562075674,r,
chcp,hcp,age,174,935,0.0,0.0481290254582287,0.1100296159134671,1.0,15.998184130847168,17.38703447511619,1.0,-0.0619005904552383,-1.3888503442690237,r,
chcp,hcp,age,174,935,1.0,0.1054090627155174,0.1100296159134671,1.0,17.066970620340367,17.38703447511619,1.0,-0.0046205531979496,-0.3200638547758245,r,
chcp,hcp,age,174,1089,1.0,0.1068306698426829,0.1100296159134671,1.0,17.013951826182222,17.38703447511619,1.0,-0.0031989460707841,-0.3730826489339698,r,
chcp,hcp,age,221,20,0.0,0.0447648763888367,0.1100296159134671,1.0,17.081495051392274,17.38703447511619,1.0,-0.0652647395246303,-0.3055394237239177,r,
chcp,hcp,age,221,20,1.0,0.4493843455095713,0.1100296159134671,1.0,17.230689968307452,17.38703447511619,1.0,0.3393547295961042,-0.1563445068087396,r,
chcp,hcp,age,221,25,0.0,0.0846312858918569,0.1100296159134671,1.0,17.130862646318132,17.38703447511619,1.0,-0.0253983300216101,-0.2561718287980596,r,
chcp,hcp,age,221,25,1.0,0.4074754781022281,0.1100296159134671,1.0,17.67165266360014,17.38703447511619,1.0,0.297445862188761,0.2846181884839467,r,
chcp,hcp,age,221,32,0.0,0.0781329650727027,0.1100296159134671,1.0,17.34606198922064,17.38703447511619,1.0,-0.0318966508407643,-0.0409724858955513,r,
chcp,hcp,age,221,32,1.0,0.3442657275537275,0.1100296159134671,1.0,17.574580218449864,17.38703447511619,1.0,0.2342361116402604,0.187545743333672,r,
chcp,hcp,age,221,41,0.0,0.0867948757108083,0.1100296159134671,1.0,17.320926500605687,17.38703447511619,1.0,-0.0232347402026587,-0.0661079745105048,r,
chcp,hcp,age,221,41,1.0,0.314807951904337,0.1100296159134671,1.0,17.837115097925405,17.38703447511619,1.0,0.2047783359908699,0.4500806228092138,r,
chcp,hcp,age,221,52,0.0,0.084076771611581,0.1100296159134671,1.0,17.370751360765595,17.38703447511619,1.0,-0.025952844301886,-0.0162831143505961,r,
chcp,hcp,age,221,52,1.0,0.2732359695468564,0.1100296159134671,1.0,17.66163298924081,17.38703447511619,1.0,0.1632063536333893,0.2745985141246194,r,
chcp,hcp,age,221,67,0.0,0.0764062433422968,0.1100296159134671,1.0,17.386578375025174,17.38703447511619,1.0,-0.0336233725711702,-0.0004561000910179,r,
chcp,hcp,age,221,67,1.0,0.2409315200892177,0.1100296159134671,1.0,17.593907371246488,17.38703447511619,1.0,0.1309019041757506,0.2068728961302959,r,
chcp,hcp,age,221,85,0.0,0.0757117430033948,0.1100296159134671,1.0,17.34323538619941,17.38703447511619,1.0,-0.0343178729100723,-0.0437990889167814,r,
chcp,hcp,age,221,85,1.0,0.2268143347423299,0.1100296159134671,1.0,17.476543332608905,17.38703447511619,1.0,0.1167847188288628,0.0895088574927136,r,
chcp,hcp,age,221,108,0.0,0.066151163253103,0.1100296159134671,1.0,17.342089837381437,17.38703447511619,1.0,-0.043878452660364,-0.0449446377347548,r,
chcp,hcp,age,221,108,1.0,0.2083348044579752,0.1100296159134671,1.0,17.423021818553543,17.38703447511619,1.0,0.0983051885445081,0.0359873434373518,r,
chcp,hcp,age,221,137,0.0,0.0640204125222111,0.1100296159134671,1.0,17.238277694759162,17.38703447511619,1.0,-0.0460092033912559,-0.1487567803570293,r,
chcp,hcp,age,221,137,1.0,0.1876225193705413,0.1100296159134671,1.0,17.41751983051296,17.38703447511619,1.0,0.0775929034570742,0.0304853553967667,r,
chcp,hcp,age,221,174,0.0,0.0602120367239908,0.1100296159134671,1.0,17.310973632347498,17.38703447511619,1.0,-0.0498175791894762,-0.0760608427686939,r,
chcp,hcp,age,221,174,1.0,0.1751790412921105,0.1100296159134671,1.0,17.37580858791633,17.38703447511619,1.0,0.0651494253786434,-0.0112258871998598,r,
chcp,hcp,age,221,221,0.0,0.0630153710140598,0.1100296159134671,1.0,17.298357110909187,17.38703447511619,1.0,-0.0470142448994072,-0.0886773642070046,r,
chcp,hcp,age,221,221,1.0,0.1580805631978112,0.1100296159134671,1.0,17.31134520436932,17.38703447511619,1.0,0.0480509472843441,-0.0756892707468708,r,
chcp,hcp,age,221,281,0.0,0.0603138080199336,0.1100296159134671,1.0,17.244298498038642,17.38703447511619,1.0,-0.0497158078935334,-0.1427359770775496,r,
chcp,hcp,age,221,281,1.0,0.1426253975833843,0.1100296159134671,1.0,17.390382496515535,17.38703447511619,1.0,0.0325957816699172,0.0033480213993435,r,
chcp,hcp,age,221,358,0.0,0.0643119657878699,0.1100296159134671,1.0,17.281610143648997,17.38703447511619,1.0,-0.0457176501255971,-0.1054243314671943,r,
chcp,hcp,age,221,358,1.0,0.127049404585622,0.1100296159134671,1.0,17.37273362559401,17.38703447511619,1.0,0.0170197886721549,-0.0143008495221828,r,
chcp,hcp,age,221,455,0.0,0.0632285384521565,0.1100296159134671,1.0,17.30264633214489,17.38703447511619,1.0,-0.0468010774613105,-0.0843881429713029,r,
chcp,hcp,age,221,455,1.0,0.1144813451003886,0.1100296159134671,1.0,17.341609391009044,17.38703447511619,1.0,0.0044517291869215,-0.0454250841071477,r,
chcp,hcp,age,221,578,0.0,0.0581154911761872,0.1100296159134671,1.0,17.30731759333995,17.38703447511619,1.0,-0.0519141247372798,-0.0797168817762425,r,
chcp,hcp,age,221,578,1.0,0.1114687669869402,0.1100296159134671,1.0,17.310688515276283,17.38703447511619,1.0,0.0014391510734731,-0.0763459598399087,r,
chcp,hcp,age,221,735,0.0,0.0576886204160298,0.1100296159134671,1.0,17.415326809242828,17.38703447511619,1.0,-0.0523409954974372,0.0282923341266361,r,
chcp,hcp,age,221,735,1.0,0.1122593575510581,0.1100296159134671,1.0,17.29437627808779,17.38703447511619,1.0,0.002229741637591,-0.0926581970284026,r,
chcp,hcp,age,221,935,1.0,0.1105568503018736,0.1100296159134671,1.0,17.269283449672578,17.38703447511619,1.0,0.0005272343884065,-0.1177510254436136,r,
chcp,hcp,age,221,1089,1.0,0.1117890184540698,0.1100296159134671,1.0,17.20985643723261,17.38703447511619,1.0,0.0017594025406026,-0.1771780378835821,r,
chcp,hcp,age,273,20,0.0,0.0448746289974502,0.1100296159134671,1.0,17.266594012489026,17.38703447511619,1.0,-0.0651549869160168,-0.1204404626271653,r,
chcp,hcp,age,273,20,1.0,0.4550559292704388,0.1100296159134671,1.0,17.506831577965222,17.38703447511619,1.0,0.3450263133569717,0.1197971028490307,r,
chcp,hcp,age,273,25,0.0,0.0898079944074408,0.1100296159134671,1.0,17.290502141618592,17.38703447511619,1.0,-0.0202216215060262,-0.0965323334975991,r,
chcp,hcp,age,273,25,1.0,0.4112786774579969,0.1100296159134671,1.0,17.907684061924414,17.38703447511619,1.0,0.3012490615445298,0.5206495868082222,r,
chcp,hcp,age,273,32,0.0,0.0801606134916224,0.1100296159134671,1.0,17.51386930365247,17.38703447511619,1.0,-0.0298690024218446,0.1268348285362783,r,
chcp,hcp,age,273,32,1.0,0.3445394935061727,0.1100296159134671,1.0,17.729619166553086,17.38703447511619,1.0,0.2345098775927056,0.3425846914368939,r,
chcp,hcp,age,273,41,0.0,0.0883446086956555,0.1100296159134671,1.0,17.525417984656478,17.38703447511619,1.0,-0.0216850072178115,0.1383835095402865,r,
chcp,hcp,age,273,41,1.0,0.3188620246374382,0.1100296159134671,1.0,17.99609126541076,17.38703447511619,1.0,0.208832408723971,0.60905679029457,r,
chcp,hcp,age,273,52,0.0,0.0871812589302615,0.1100296159134671,1.0,17.560711114356117,17.38703447511619,1.0,-0.0228483569832055,0.1736766392399253,r,
chcp,hcp,age,273,52,1.0,0.2725653244882912,0.1100296159134671,1.0,17.855495536564504,17.38703447511619,1.0,0.1625357085748241,0.4684610614483127,r,
chcp,hcp,age,273,67,0.0,0.0758430161325542,0.1100296159134671,1.0,17.589405272676437,17.38703447511619,1.0,-0.0341865997809128,0.2023707975602455,r,
chcp,hcp,age,273,67,1.0,0.2434536391527874,0.1100296159134671,1.0,17.76169987024001,17.38703447511619,1.0,0.1334240232393203,0.3746653951238201,r,
chcp,hcp,age,273,85,0.0,0.0767559455819897,0.1100296159134671,1.0,17.521050476267487,17.38703447511619,1.0,-0.0332736703314773,0.1340160011512949,r,
chcp,hcp,age,273,85,1.0,0.2274951465730459,0.1100296159134671,1.0,17.66465540448145,17.38703447511619,1.0,0.1174655306595788,0.2776209293652592,r,
chcp,hcp,age,273,108,0.0,0.0645164648476581,0.1100296159134671,1.0,17.551306670224598,17.38703447511619,1.0,-0.0455131510658089,0.1642721951084063,r,
chcp,hcp,age,273,108,1.0,0.2061614340300772,0.1100296159134671,1.0,17.559042329781835,17.38703447511619,1.0,0.0961318181166101,0.1720078546656438,r,
chcp,hcp,age,273,137,0.0,0.0635345388742042,0.1100296159134671,1.0,17.38933916917119,17.38703447511619,1.0,-0.0464950770392628,0.0023046940549988,r,
chcp,hcp,age,273,137,1.0,0.1879848651631546,0.1100296159134671,1.0,17.560379893295927,17.38703447511619,1.0,0.0779552492496875,0.1733454181797356,r,
chcp,hcp,age,273,174,0.0,0.0613907752789012,0.1100296159134671,1.0,17.441374833452954,17.38703447511619,1.0,-0.0486388406345658,0.0543403583367627,r,
chcp,hcp,age,273,174,1.0,0.1755831458730488,0.1100296159134671,1.0,17.527363648536408,17.38703447511619,1.0,0.0655535299595816,0.1403291734202163,r,
chcp,hcp,age,273,221,0.0,0.0634056938392919,0.1100296159134671,1.0,17.43615286709241,17.38703447511619,1.0,-0.0466239220741751,0.0491183919762185,r,
chcp,hcp,age,273,221,1.0,0.1570895236037136,0.1100296159134671,1.0,17.470382614745144,17.38703447511619,1.0,0.0470599076902465,0.0833481396289528,r,
chcp,hcp,age,273,281,0.0,0.0623194861917622,0.1100296159134671,1.0,17.348791825266563,17.38703447511619,1.0,-0.0477101297217048,-0.0382426498496286,r,
chcp,hcp,age,273,281,1.0,0.1420194989287149,0.1100296159134671,1.0,17.542195048897728,17.38703447511619,1.0,0.0319898830152478,0.1551605737815364,r,
chcp,hcp,age,273,358,0.0,0.0646383916628322,0.1100296159134671,1.0,17.365012047552156,17.38703447511619,1.0,-0.0453912242506348,-0.0220224275640354,r,
chcp,hcp,age,273,358,1.0,0.1261770640063818,0.1100296159134671,1.0,17.505240645433695,17.38703447511619,1.0,0.0161474480929147,0.118206170317503,r,
chcp,hcp,age,273,455,0.0,0.063480403834774,0.1100296159134671,1.0,17.401947551208124,17.38703447511619,1.0,-0.046549212078693,0.0149130760919327,r,
chcp,hcp,age,273,455,1.0,0.1131370388689928,0.1100296159134671,1.0,17.455584295308377,17.38703447511619,1.0,0.0031074229555257,0.0685498201921852,r,
chcp,hcp,age,273,578,0.0,0.0582952159146236,0.1100296159134671,1.0,17.371483274983568,17.38703447511619,1.0,-0.0517343999988434,-0.0155512001326236,r,
chcp,hcp,age,273,578,1.0,0.111356899486891,0.1100296159134671,1.0,17.43537804082716,17.38703447511619,1.0,0.0013272835734239,0.0483435657109687,r,
chcp,hcp,age,273,735,0.0,0.0590718746474825,0.1100296159134671,1.0,17.208142296492948,17.38703447511619,1.0,-0.0509577412659845,-0.1788921786232435,r,
chcp,hcp,age,273,735,1.0,0.1124447598922845,0.1100296159134671,1.0,17.4166243837019,17.38703447511619,1.0,0.0024151439788173,0.0295899085857094,r,
chcp,hcp,age,273,935,1.0,0.1110318599142314,0.1100296159134671,1.0,17.39747720479682,17.38703447511619,1.0,0.0010022440007643,0.0104427296806299,r,
chcp,hcp,age,273,1089,1.0,0.1100296159134671,0.1100296159134671,1.0,17.38703447511619,17.38703447511619,1.0,0.0,0.0,r,
chcp,hcp,age,20,20,,0.054433459759273,0.1100296159134671,1.0,8.414136072420192,17.38703447511619,1.0,-0.055596156154194,-8.972898402696,mae,0.0
chcp,hcp,age,20,20,,0.1426462422672188,0.1100296159134671,1.0,11.0307384504566,17.38703447511619,1.0,0.0326166263537517,-6.356296024659592,mae,1.0
chcp,hcp,age,20,25,,0.0838689075781863,0.1100296159134671,1.0,8.050829304289053,17.38703447511619,1.0,-0.0261607083352807,-9.33620517082714,mae,0.0
chcp,hcp,age,20,25,,0.1705732089836169,0.1100296159134671,1.0,10.740624389741582,17.38703447511619,1.0,0.0605435930701498,-6.64641008537461,mae,1.0
chcp,hcp,age,20,32,,0.0760869465559784,0.1100296159134671,1.0,7.62757612038885,17.38703447511619,1.0,-0.0339426693574886,-9.75945835472734,mae,0.0
chcp,hcp,age,20,32,,0.1504500082508825,0.1100296159134671,1.0,11.309263935160562,17.38703447511619,1.0,0.0404203923374154,-6.07777053995563,mae,1.0
chcp,hcp,age,20,41,,0.0832698354269057,0.1100296159134671,1.0,8.121968227035499,17.38703447511619,1.0,-0.0267597804865613,-9.265066248080691,mae,0.0
chcp,hcp,age,20,41,,0.1497157901114107,0.1100296159134671,1.0,11.157664500345618,17.38703447511619,1.0,0.0396861741979436,-6.229369974770574,mae,1.0
chcp,hcp,age,20,52,,0.0908380505859858,0.1100296159134671,1.0,8.80996256798037,17.38703447511619,1.0,-0.0191915653274812,-8.57707190713582,mae,0.0
chcp,hcp,age,20,52,,0.1810116001757017,0.1100296159134671,1.0,10.661960800164715,17.38703447511619,1.0,0.0709819842622346,-6.725073674951476,mae,1.0
chcp,hcp,age,20,67,,0.0861902770142601,0.1100296159134671,1.0,8.857035187726252,17.38703447511619,1.0,-0.0238393388992069,-8.52999928738994,mae,0.0
chcp,hcp,age,20,67,,0.1762453436645651,0.1100296159134671,1.0,10.990936240102718,17.38703447511619,1.0,0.066215727751098,-6.396098235013474,mae,1.0
chcp,hcp,age,20,85,,0.0856277134260155,0.1100296159134671,1.0,8.848239609782649,17.38703447511619,1.0,-0.0244019024874515,-8.538794865333543,mae,0.0
chcp,hcp,age,20,85,,0.1643571711092154,0.1100296159134671,1.0,10.760699420370797,17.38703447511619,1.0,0.0543275551957483,-6.626335054745397,mae,1.0
chcp,hcp,age,20,108,,0.0837482827431058,0.1100296159134671,1.0,9.104550884507146,17.38703447511619,1.0,-0.0262813331703612,-8.282483590609045,mae,0.0
chcp,hcp,age,20,108,,0.1816955403514091,0.1100296159134671,1.0,10.292271819399067,17.38703447511619,1.0,0.071665924437942,-7.094762655717123,mae,1.0
chcp,hcp,age,20,137,,0.074924901227459,0.1100296159134671,1.0,8.3262775861776,17.38703447511619,1.0,-0.035104714686008,-9.060756888938592,mae,0.0
chcp,hcp,age,20,137,,0.1528939031975847,0.1100296159134671,1.0,11.148961756382196,17.38703447511619,1.0,0.0428642872841176,-6.238072718733996,mae,1.0
chcp,hcp,age,20,174,,0.078324310975139,0.1100296159134671,1.0,8.624152773779453,17.38703447511619,1.0,-0.0317053049383281,-8.762881701336738,mae,0.0
chcp,hcp,age,20,174,,0.16168781804181,0.1100296159134671,1.0,10.887760003247552,17.38703447511619,1.0,0.0516582021283429,-6.499274471868638,mae,1.0
chcp,hcp,age,20,221,,0.078616048067308,0.1100296159134671,1.0,8.736773476502124,17.38703447511619,1.0,-0.031413567846159,-8.650260998614067,mae,0.0
chcp,hcp,age,20,221,,0.1562515233654319,0.1100296159134671,1.0,10.816232259112336,17.38703447511619,1.0,0.0462219074519648,-6.570802216003855,mae,1.0
chcp,hcp,age,20,281,,0.0788534713424945,0.1100296159134671,1.0,8.570075942114629,17.38703447511619,1.0,-0.0311761445709725,-8.816958533001563,mae,0.0
chcp,hcp,age,20,281,,0.1458743287573349,0.1100296159134671,1.0,10.929547828511392,17.38703447511619,1.0,0.0358447128438678,-6.457486646604799,mae,1.0
chcp,hcp,age,20,358,,0.081717920206396,0.1100296159134671,1.0,8.690841305528572,17.38703447511619,1.0,-0.028311695707071,-8.69619316958762,mae,0.0
chcp,hcp,age,20,358,,0.1478111606837134,0.1100296159134671,1.0,10.819055969147094,17.38703447511619,1.0,0.0377815447702463,-6.567978505969098,mae,1.0
chcp,hcp,age,20,455,,0.0813043261406361,0.1100296159134671,1.0,8.934163601385347,17.38703447511619,1.0,-0.028725289772831,-8.452870873730845,mae,0.0
chcp,hcp,age,20,455,,0.144159485411169,0.1100296159134671,1.0,10.392115112035048,17.38703447511619,1.0,0.0341298694977019,-6.994919363081145,mae,1.0
chcp,hcp,age,20,578,,0.079952229839708,0.1100296159134671,1.0,8.92605317045453,17.38703447511619,1.0,-0.030077386073759,-8.460981304661662,mae,0.0
chcp,hcp,age,20,578,,0.1384553704767738,0.1100296159134671,1.0,10.545259734515357,17.38703447511619,1.0,0.0284257545633067,-6.841774740600835,mae,1.0
chcp,hcp,age,20,735,,0.0807162196925456,0.1100296159134671,1.0,9.609633756102433,17.38703447511619,1.0,-0.0293133962209214,-7.777400719013759,mae,0.0
chcp,hcp,age,20,735,,0.1388594440920307,0.1100296159134671,1.0,9.880305104255536,17.38703447511619,1.0,0.0288298281785636,-7.506729370860656,mae,1.0
chcp,hcp,age,20,935,,0.0780962051061338,0.1100296159134671,1.0,9.733682859179927,17.38703447511619,1.0,-0.0319334108073332,-7.653351615936264,mae,0.0
chcp,hcp,age,20,935,,0.1375867097150244,0.1100296159134671,1.0,8.662408019164777,17.38703447511619,1.0,0.0275570938015573,-8.724626455951414,mae,1.0
chcp,hcp,age,20,1089,,0.0770857981141246,0.1100296159134671,1.0,9.72835101980635,17.38703447511619,1.0,-0.0329438177993424,-7.658683455309841,mae,0.0
chcp,hcp,age,20,1089,,0.1319644933658512,0.1100296159134671,1.0,9.69457910118303,17.38703447511619,1.0,0.0219348774523841,-7.692455373933162,mae,1.0
chcp,hcp,age,25,20,,0.0505492598657933,0.1100296159134671,1.0,9.7278872773326,17.38703447511619,1.0,-0.0594803560476737,-7.659147197783593,mae,0.0
chcp,hcp,age,25,20,,0.1387735920651487,0.1100296159134671,1.0,11.71082243818176,17.38703447511619,1.0,0.0287439761516816,-5.67621203693443,mae,1.0
chcp,hcp,age,25,25,,0.0841212111301614,0.1100296159134671,1.0,9.701879218313676,17.38703447511619,1.0,-0.0259084047833056,-7.685155256802515,mae,0.0
chcp,hcp,age,25,25,,0.1622869314941077,0.1100296159134671,1.0,11.362533317547811,17.38703447511619,1.0,0.0522573155806405,-6.024501157568379,mae,1.0
chcp,hcp,age,25,32,,0.0771482772157807,0.1100296159134671,1.0,9.164815938781892,17.38703447511619,1.0,-0.0328813386976864,-8.2222185363343,mae,0.0
chcp,hcp,age,25,32,,0.143291047150448,0.1100296159134671,1.0,12.105123209038084,17.38703447511619,1.0,0.0332614312369809,-5.281911266078106,mae,1.0
chcp,hcp,age,25,41,,0.0812249993201465,0.1100296159134671,1.0,9.667190829172156,17.38703447511619,1.0,-0.0288046165933205,-7.719843645944035,mae,0.0
chcp,hcp,age,25,41,,0.1369888242254655,0.1100296159134671,1.0,11.899468625603228,17.38703447511619,1.0,0.0269592083119984,-5.487565849512963,mae,1.0
chcp,hcp,age,25,52,,0.0915491425674388,0.1100296159134671,1.0,10.17452507059041,17.38703447511619,1.0,-0.0184804733460282,-7.2125094045257825,mae,0.0
chcp,hcp,age,25,52,,0.1626270045655606,0.1100296159134671,1.0,11.182357466688993,17.38703447511619,1.0,0.0525973886520935,-6.204677008427199,mae,1.0
chcp,hcp,age,25,67,,0.0865102360816568,0.1100296159134671,1.0,10.18849522306245,17.38703447511619,1.0,-0.0235193798318102,-7.198539252053742,mae,0.0
chcp,hcp,age,25,67,,0.1612175337483566,0.1100296159134671,1.0,11.3791840842636,17.38703447511619,1.0,0.0511879178348895,-6.007850390852592,mae,1.0
chcp,hcp,age,25,85,,0.0850154629724069,0.1100296159134671,1.0,10.244030590396251,17.38703447511619,1.0,-0.0250141529410601,-7.143003884719938,mae,0.0
chcp,hcp,age,25,85,,0.1549248611561797,0.1100296159134671,1.0,10.772326762214048,17.38703447511619,1.0,0.0448952452427126,-6.614707712902144,mae,1.0
chcp,hcp,age,25,108,,0.0843704011772678,0.1100296159134671,1.0,10.339968263544913,17.38703447511619,1.0,-0.0256592147361992,-7.0470662115712805,mae,0.0
chcp,hcp,age,25,108,,0.1633370627801151,0.1100296159134671,1.0,10.601870350843653,17.38703447511619,1.0,0.053307446866648,-6.785164124272539,mae,1.0
chcp,hcp,age,25,137,,0.0766633754723464,0.1100296159134671,1.0,10.058503219523647,17.38703447511619,1.0,-0.0333662404411207,-7.328531255592544,mae,0.0
chcp,hcp,age,25,137,,0.1456633631878959,0.1100296159134671,1.0,11.031897681925605,17.38703447511619,1.0,0.0356337472744288,-6.355136793190589,mae,1.0
chcp,hcp,age,25,174,,0.0792353064192379,0.1100296159134671,1.0,10.17705254653822,17.38703447511619,1.0,-0.0307943094942291,-7.209981928577973,mae,0.0
chcp,hcp,age,25,174,,0.1459320226293316,0.1100296159134671,1.0,10.90129414184205,17.38703447511619,1.0,0.0359024067158645,-6.485740333274142,mae,1.0
chcp,hcp,age,25,221,,0.0801988731056248,0.1100296159134671,1.0,10.214873368645346,17.38703447511619,1.0,-0.0298307428078422,-7.1721611064708455,mae,0.0
